date,gt_Cryptocurrency (Topic)_monthly,gt_Crypto_monthly,AdrBal1in1MCnt,AdrBal1in100KCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv10KCnt,AdrBalUSD1Cnt,AdrBalUSD10Cnt,AdrBalUSD100Cnt,AdrBalUSD1KCnt,AdrBalUSD10KCnt,AdrBalUSD100KCnt,AdrBalUSD1MCnt,AdrBalUSD10MCnt,CapAct1yrUSD,CapMrktFFUSD,CapRealUSD,RevAllTimeUSD,SplyAct10yr,SplyAct1yr,SplyActEver,SplyAdrBal1in1B,SplyAdrBal1in100M,SplyAdrBal1in10M,SplyAdrBal1in100K,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD1K,SplyAdrBalUSD10K,SplyAdrBalUSD100K,SplyAdrBalUSD1M,SplyAdrBalUSD10M,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyMiner0HopAllUSD,total_balance,fish_pct,close-price,market-cap,SME_5_close-price,SME_10_close-price,SME_14_close-price,SME_20_close-price,SME_30_close-price,SME_5_market-cap,SME_10_market-cap,SME_14_market-cap,SME_20_market-cap,SME_30_market-cap,EMA5_close-price,EMA10_close-price,EMA14_close-price,EMA20_close-price,EMA30_close-price,EMA50_close-price,EMA100_close-price,EMA200_close-price,EMA5_market-cap,EMA10_market-cap,EMA14_market-cap,EMA20_market-cap,EMA30_market-cap,EMA50_market-cap,EMA100_market-cap,EMA200_market-cap,bol_upper_band,bol_lower_band,VOO_Close,SPY_Close,STOXX_Close,price_7d
2017-03-03,1,0,111132,9534,14579993,6615967,115,7067132,4352212,1813650,644370,170696,22533,2184,137,8688276410.0,17363236914.0,8121081024.0,2207650572,14343743.67,6738424.418,14343743.67,16170764.11,16066463.88,15563096.96,9210344.837,16191332.46,16181779.84,16106757.3,15764582.43,14596684.94,10220899.52,16191726.04,16184535.58,16123401.1,15832194.69,14779734.95,10585459.93,6809170.64,3285906.054,16088731.12,14554454.94,16195548.6,2441400074.0,16191332.46,27.02548064,1289.540612,20884867166.0,1232.511855,1198.246674,1164.426843,1120.452443,1086.650861,19956697343.0,19394969524.0,18843480291.0,18126314182.0,17569842760.0,1240.663872,1200.213086,1174.422422,1143.145921,1105.413666,1063.864487,1032.830773,1025.711198,20088625513.0,19428036938.0,19006425975.0,18494425853.0,17874874152.0,17187387394.0,16661225635.0,16525229684.0,1303.023168,937.8817183,195.1363068,213.1186829,375.230011,1696.04679
2017-03-04,1,0,111060,9519,14617769,6632676,114,7065188,4351408,1807003,641850,169692,22350,2154,135,8549119086.0,17089405913.0,8142410404.0,2210024668,14345403.41,6737209.49,14345403.41,16172344.51,16067777.87,15562205.85,9206463.62,16192978.21,16183402.07,16108157.07,15764291.8,14593190.37,10219069.84,16193357.18,16186055.57,16123897.61,15829257.72,14768990.41,10569257.87,6787824.98,3277732.522,16090002.21,14555430.37,16197198.6,2402877018.0,16192978.21,27.01245239,1268.814532,20551257964.0,1247.648859,1212.797627,1179.443529,1133.866981,1095.331235,20204063989.0,19633270238.0,19088690700.0,18345480139.0,17712325051.0,1250.047425,1212.686076,1187.008037,1155.11436,1115.955657,1071.901744,1037.503719,1028.130136,20242836330.0,19632258943.0,19212403574.0,18690314626.0,18047544075.0,17319303887.0,16738255978.0,16565289667.0,1318.74632,948.987643,195.1363068,213.1186829,375.230011,1793.836457
2017-03-05,1,0,111118,9542,14635315,6622556,114,7062302,4342936,1800618,640650,170031,22363,2158,135,8599516068.0,17190175835.0,8164800281.0,2212647577,14346434.59,6737987.457,14346434.59,16174134.01,16070227.36,15568582.78,9214480.201,16194809.4,16185221.88,16110468.7,15768670.38,14600353.08,10227271.09,16195194.09,16187919.69,16126316.12,15834291.16,14778543.78,10576099.82,6790944.481,3279258.84,16093487.16,14564073.08,16199036.1,2417862059.0,16194809.4,27.00298523,1276.233,20673857896.0,1264.829259,1221.855449,1195.352851,1147.873435,1104.024252,20484558788.0,19782986872.0,19348396273.0,18574243855.0,17855044885.0,1258.77595,1224.240062,1198.904699,1166.649468,1126.296131,1079.914734,1042.231032,1030.598821,20386510185.0,19821640571.0,19407264150.0,18879223508.0,18216983676.0,17450855024.0,16816188689.0,16606170943.0,1331.246835,964.5000345,195.1363068,213.1186829,375.230011,1852.422075
2017-03-06,1,0,111094,9491,14687216,6658708,116,7105405,4373001,1815564,644156,170582,22349,2174,138,8642421416.0,17272944771.0,8201968629.0,2215228852,14348677.57,6740019.521,14348677.57,16175795.04,16071265.12,15565803.96,9208275.286,16196580.43,16186942.26,16111758.68,15766947.72,14594053.95,10216720.6,16196970.65,16189692.65,16127953.23,15833914.64,14775484.52,10570814.39,6817486.984,3308467.412,16094142.41,14561593.95,16200811.1,2428611307.0,16196580.43,27.02628107,1280.986,20753062038.0,1275.531029,1231.866949,1209.564935,1161.417627,1112.269452,20660170570.0,19947422384.0,19580725065.0,18795551329.0,17990556160.0,1266.1793,1234.557506,1209.848872,1177.538662,1136.276123,1087.799882,1046.958853,1033.090236,20508694136.0,19990989929.0,19586703869.0,19057684321.0,18380601635.0,17580353339.0,16894146578.0,16647433541.0,1341.938334,980.8969194,194.5303955,212.4840851,373.269989,1896.273764
2017-03-07,1,0,111022,9472,14725122,6673340,116,7018744,4337682,1776611,633452,166011,21530,2100,129,8318348540.0,16631538063.0,8218482051.0,2217921583,14350178.41,6738361.399,14350178.41,16177608.34,16073137.6,15568495.03,9212709.792,16198487.38,16188810.48,16113376.83,15770165.46,14594357.01,10217892.15,16198796.86,16191239.83,16126864.23,15827754.24,14740236.63,10510707.53,6767225.441,3240461.158,16096781.28,14566797.01,16202723.6,2338694018.0,16198487.38,27.01773787,1233.056508,19978921138.0,1269.72613,1240.232232,1217.254056,1172.626387,1119.473796,20568393240.0,20085126826.0,19707628163.0,18979048898.0,18109183862.0,1255.138369,1234.284597,1212.943224,1182.826076,1142.520018,1093.49622,1050.643955,1035.07995,20332103137.0,19988795603.0,19638999504.0,19145421161.0,18483719022.0,17674414821.0,16955231222.0,16680582672.0,1340.67636,1004.576414,193.9422455,211.8493958,372.269989,1904.859363
2017-03-08,1,0,111111,9477,14747091,6673189,116,6907691,4271643,1731607,616995,161515,20804,1996,127,7766495301.0,15522062733.0,8224362770.0,2220238452,14353206.55,6740933.757,14353206.55,16179391.71,16074999.36,15569630.21,9213720.29,16200258.12,16190573.96,16115223.46,15771415.0,14595713.76,10219637.0,16200474.29,16192471.59,16124817.53,15814944.1,14704678.96,10450582.65,6683184.945,3225114.59,16098728.53,14571333.76,16204498.6,2181354845.0,16200258.12,27.01238911,1149.631,18629281762.0,1241.744208,1237.128032,1219.134484,1178.362747,1123.64446,20117276160.0,20036986751.0,19740558944.0,19073936236.0,18178688243.0,1219.969246,1218.893034,1204.501594,1179.66464,1142.978791,1095.697584,1052.604094,1036.219762,19764496012.0,19741611268.0,19504370472.0,19096265027.0,18493110167.0,17711860583.0,16988380738.0,16699972712.0,1333.991813,1022.733681,193.5323639,211.4560699,372.579987,1951.695658
2017-03-09,1,0,111206,9468,14781178,6687405,116,6991873,4314079,1758038,626724,163798,21192,2045,130,8036683506.0,16080261205.0,8241255053.0,2222728991,14354342.67,6733961.448,14354342.67,16181179.76,16076670.88,15570796.56,9211740.542,16202103.99,16192389.8,16116876.7,15772950.53,14595716.68,10216368.28,16202379.86,16194589.6,16128654.97,15824251.67,14724040.22,10482122.29,6726096.122,3253025.349,16100692.97,14574676.68,16206348.6,2260505926.0,16202103.99,27.02950433,1191.236722,19305673114.0,1226.228646,1236.938752,1219.533194,1185.096679,1128.302351,19868159190.0,20036111589.0,19749771912.0,19185038899.0,18256176839.0,1210.391738,1213.864614,1202.732944,1180.766743,1146.092206,1099.444217,1055.349295,1037.762219,19611555046.0,19662349786.0,19477877491.0,19116208655.0,18545533583.0,17774363036.0,17034267716.0,16725900079.0,1329.806463,1040.386894,193.7373505,211.7242279,372.890015,1942.816263
2017-03-10,1,0,111217,9475,14789461,6678582,116,6791750,4213234,1691679,603655,157379,20051,1897,123,7397903150.0,14803034986.0,8233258058.0,2225151518,14356623.03,6734365.148,14356623.03,16183092.69,16079439.83,15574263.14,9218117.178,16204048.92,16194326.54,16119334.01,15776506.18,14603091.85,10222632.96,16204157.07,16195762.14,16125787.29,15808199.29,14673936.1,10387520.34,6601354.327,3193714.801,16103895.82,14581631.85,16208298.6,2080246146.0,16204048.92,27.03311322,1100.01059,17829356646.0,1190.984164,1227.906711,1213.75745,1187.168161,1129.792661,19299258940.0,19891908864.0,19658389750.0,19220591120.0,18282313206.0,1173.598022,1193.163882,1189.03663,1173.075681,1143.119199,1099.466428,1056.233677,1038.381606,19017488913.0,19329078306.0,19258074712.0,18993651320.0,18499328619.0,17776519648.0,17050012051.0,16736879747.0,1325.288601,1049.047722,194.4145966,212.4661713,373.230011,1836.139563
2017-03-11,1,0,111239,9482,14795308,6669512,116,6956864,4278686,1738156,621573,162952,21053,2039,127,7922420358.0,15858160199.0,8253865656.0,2227601753,14357684.64,6732041.171,14357684.64,16185001.16,16081599.44,15577636.89,9224854.116,16205908.71,16196202.19,16121353.62,15779167.03,14606920.97,10227984.36,16206170.23,16198284.64,16132169.13,15827347.91,14727545.62,10481458.74,6726526.938,3229366.021,16106348.35,14586620.97,16210161.1,2229577633.0,16205908.71,27.02061753,1181.204123,19147525541.0,1171.027789,1223.279409,1216.028911,1193.553243,1136.442631,18978151640.0,19819161105.0,19697364666.0,19326068403.0,18391945366.0,1176.133389,1190.98938,1187.992296,1173.849818,1145.576291,1102.671828,1058.708339,1039.802725,19060834455.0,19296068712.0,19243334822.0,19008306008.0,18541147775.0,17830284585.0,17091546972.0,16760866272.0,1316.645541,1070.460944,194.4145966,212.4661713,373.230011,1680.624869
2017-03-12,1,0,111025,9478,14781987,6643959,116,6988584,4301409,1761271,630598,165728,21520,2106,130,8292265622.0,16600149938.0,8277306551.0,2230219602,14359164.05,6732110.157,14359164.05,16186989.43,16084185.84,15583182.5,9236532.664,16207845.21,16198175.17,16123669.16,15783902.19,14614843.96,10241242.73,16208154.2,16200588.64,16137096.06,15840827.77,14759480.11,10532428.94,6794702.549,3257882.683,16109488.23,14594333.96,16212098.6,2334164741.0,16207845.21,26.98447063,1230.56,19950023304.0,1170.528487,1220.127309,1219.592268,1200.980401,1144.390921,18972372073.0,19770382657.0,19757317580.0,19448546620.0,18522660740.0,1194.275593,1198.184038,1193.66799,1179.250788,1151.059111,1107.68705,1062.111342,1041.700808,19357230738.0,19414969547.0,19337559953.0,19097993370.0,18632042971.0,17913411593.0,17148150463.0,16792599178.0,1313.179955,1088.780848,194.4145966,212.4661713,373.230011,1805.823938
2017-03-13,1,0,110989,9481,14787827,6641507,116,6993642,4318332,1774484,634060,165919,21658,2108,130,8401112487.0,16704541284.0,8335630061.0,2232741807,14360236.0,6778390.828,14360236.0,16188851.64,16085504.69,15581594.55,9231902.072,16209658.36,16200046.81,16125264.71,15783456.53,14609698.9,10238240.3,16209973.37,16202491.84,16139116.3,15841887.64,14757960.99,10539637.48,6785367.692,3255843.199,16110221.15,14592278.9,16213911.1,2349930920.0,16209658.36,26.96823402,1243.264922,20158188044.0,1189.255271,1215.49974,1223.173368,1206.873207,1152.134875,19278153330.0,19697714745.0,19817586388.0,19546342134.0,18650114370.0,1210.605369,1206.380563,1200.280914,1185.347372,1157.007873,1113.003829,1065.698542,1043.706421,19624216507.0,19550100183.0,19446977032.0,19198964291.0,18730503943.0,18001442042.0,17207755168.0,16826087624.0,1314.653614,1099.092799,194.5303955,212.5734253,374.640015,1805.08389
2017-03-14,1,0,110995,9469,14801983,6633958,116,6993619,4312610,1778558,635403,166193,21701,2123,130,8452790231.0,16802814817.0,8359331844.0,2235491256,14362225.75,6781020.685,14362225.75,16190835.39,16087844.13,15582475.83,9236879.915,16211603.43,16201996.62,16127618.86,15784392.77,14614799.92,10243415.43,16211924.51,16204470.72,16141649.32,15844515.23,14764483.06,10548907.26,6805740.256,3251176.959,16112535.21,14597939.92,16215861.1,2363135663.0,16211603.43,26.96454122,1246.556739,20214039432.0,1200.319275,1213.27396,1227.189493,1213.035794,1160.335974,19459826593.0,19663992892.0,19884918926.0,19648631565.0,18784984390.0,1222.589159,1213.685322,1206.451024,1191.176836,1162.785219,1118.241198,1069.279892,1045.724832,19820824149.0,19670816410.0,19549252019.0,19295638114.0,18826215910.0,18088210567.0,17267285549.0,16859798588.0,1314.613366,1111.458221,193.8709869,211.7600098,373.459991,1877.593487
2017-03-15,1,0,111180,9475,14832611,6648926,116,7074971,4335963,1798375,640910,168857,22082,2160,137,8529534932.0,16968135405.0,8398478917.0,2238025339,14363614.32,6776725.515,14363614.32,16192547.13,16089467.12,15582151.9,9226498.669,16213375.6,16203730.11,16129335.18,15784953.55,14612321.07,10235537.22,16213749.76,16206337.25,16144539.65,15848335.36,14782422.78,10569633.11,6830133.574,3304341.769,16114009.26,14597391.07,16217636.1,2386922175.0,16213375.6,26.99489581,1258.457,20409261729.0,1232.008557,1211.49636,1229.402339,1216.675905,1169.081077,19975807610.0,19637533275.0,19923080254.0,19710260073.0,18928673662.0,1234.545106,1221.825627,1213.385154,1197.58447,1168.957592,1123.739857,1073.025974,1047.84157,20016970009.0,19805079195.0,19663919980.0,19401697506.0,18928347899.0,18179232182.0,17329502899.0,16895116629.0,1319.334125,1114.017684,195.4838867,213.592453,375.100006,1810.434783
2017-03-16,1,0,111305,9409,14888499,6677067,114,6964449,4287330,1749976,623560,163143,20996,2030,127,7984929179.0,15883515795.0,8414218512.0,2240586857,14364874.53,6778258.512,14364874.53,16194364.76,16090871.32,15582083.28,9218826.661,16215282.47,16205583.82,16130788.86,15785161.65,14609973.41,10227663.31,16215543.96,16207658.7,16141668.56,15833492.3,14731170.87,10478515.99,6736148.349,3219707.43,16115593.95,14597713.41,16219548.6,2234495795.0,16215282.47,27.02580179,1217.314541,19743578283.0,1239.23064,1205.129215,1226.204735,1218.498082,1175.988156,20095018158.0,19536584899.0,19873492433.0,19742003642.0,19042562519.0,1228.801584,1221.00543,1213.909072,1199.463525,1172.077395,1127.409453,1075.883173,1049.527868,19925839433.0,19793897211.0,19674541087.0,19434257580.0,18980943407.0,18240579088.0,17377306372.0,16923459531.0,1319.764674,1117.231489,195.1541901,213.1723328,377.730011,1815.628703
2017-03-17,1,0,110946,9425,14896536,6664383,113,6750201,4175106,1680732,596099,155335,19684,1869,118,7281613835.0,14456782379.0,8400490001.0,2242914276,14366917.73,6792027.27,14366917.73,16196340.84,16092947.76,15586803.9,9245646.582,16217203.8,16207496.36,16132755.56,15788672.77,14619569.75,10250324.73,16217286.74,16208710.42,16138068.17,15815127.07,14676507.34,10385496.83,6617550.877,3142830.182,16118424.98,14614169.75,16221473.6,2033501250.0,16217203.8,26.94203683,1074.09387,17423426593.0,1207.937414,1189.232951,1210.815682,1214.732591,1178.161908,19589698816.0,19281035445.0,19626246677.0,19683081136.0,19079711080.0,1177.232346,1194.294237,1195.267045,1187.523558,1165.755877,1125.318646,1075.847741,1049.772306,19091701820.0,19362902553.0,19374392488.0,19242749867.0,18880458452.0,18208533892.0,17378219644.0,16928434327.0,1331.266611,1098.198571,194.762085,212.7979736,378.320007,1773.513402
2017-03-18,1,0,110770,9402,14900595,6652145,113,6434269,3446085,1551681,482440,135420,13287,1299,87,6554291478.0,12980811237.0,8384057294.0,2245011743,14368029.51,6809164.949,14368029.51,16198368.93,16094903.0,15589452.73,9263259.466,16219165.29,16209504.37,16134776.86,15790882.65,14625349.94,10261646.14,16218946.54,16203469.43,16127435.89,15705612.81,14486815.74,9766243.462,6077142.803,2847952.58,16120673.68,14623059.94,16223436.1,1826698454.0,16219165.29,26.90461391,961.962,15606390507.0,1151.67683,1170.466051,1188.897644,1203.797041,1175.730515,18679339309.0,18978746319.0,19273041859.0,19507866535.0,19042206264.0,1105.475564,1152.052012,1164.159706,1166.041504,1152.607885,1118.912503,1073.592578,1048.898572,17929931382.0,18679900363.0,18871992224.0,18896429928.0,18669228262.0,18106489053.0,17343133919.0,16915279663.0,1365.919176,1041.674907,194.762085,212.7979736,378.320007,1790.560008
2017-03-19,1,0,110466,9400,14909396,6646713,113,6671636,4076596,1648683,580939,151725,19004,1806,115,6937776001.0,13760083555.0,8397117314.0,2247330779,14369565.54,6800272.762,14369565.54,16200453.16,16097180.62,15592044.83,9274824.25,16221224.28,16211584.85,16137029.52,15793245.41,14628974.75,10273600.2,16221248.95,16211921.07,16139530.89,15807363.32,14657221.24,10349962.1,6594016.526,3137529.792,16123171.25,14630984.74,16225498.6,1935961275.0,16221224.28,26.849851,1023.490101,16606689806.0,1107.063502,1153.691389,1170.84458,1195.31507,1174.628249,17957869384.0,18708847989.0,18982529853.0,19372479789.0,19026308596.0,1078.147076,1128.677119,1145.403759,1152.46518,1144.277706,1115.170448,1072.60045,1048.645751,17488850857.0,18302952989.0,18569951901.0,18678359440.0,18536161264.0,18047673396.0,17328550867.0,16912209117.0,1376.425654,1014.204487,194.762085,212.7979736,378.320007,1778.729123
2017-03-20,1,0,110341,9419,14962135,6674523,113,6720898,4146708,1667533,586896,152548,19259,1836,115,7059288952.0,13997189331.0,8399875718.0,2249346983,14371082.74,6802453.177,14371082.74,16202055.1,16098176.16,15589918.32,9274876.479,16222920.94,16213236.42,16138195.17,15791724.8,14625389.37,10274768.27,16222966.48,16214050.36,16141796.79,15810779.64,14663685.22,10373820.6,6606322.264,3121813.717,16124082.29,14634779.1,16227198.6,1969246354.0,16222920.94,26.81774211,1036.332012,16816818648.0,1062.638505,1147.323531,1153.369295,1187.615121,1173.886618,17239380767.0,18607594189.0,18701369611.0,19249751526.0,19016258810.0,1064.208722,1111.8871,1130.860859,1141.404879,1137.313467,1112.078744,1071.882263,1048.523226,17264840121.0,18032746745.0,18336200801.0,18501069841.0,18425235934.0,17999404583.0,17318417556.0,16911259958.0,1382.210487,993.019755,194.5927734,212.5645294,377.679993,1848.41657
2017-03-21,1,0,110352,9418,14992781,6682911,112,6854677,4236551,1713703,605795,158175,20217,1945,124,7575780038.0,14994167273.0,8433443802.0,2251598030,14372095.7,6813865.436,14372095.7,16203785.17,16099625.04,15592774.22,9278178.34,16224692.86,16214984.3,16139793.45,15794147.33,14625734.46,10275736.2,16224853.88,16216597.05,16147647.8,15830354.66,14714778.46,10465532.85,6711810.405,3203956.443,16125994.04,14636873.95,16228973.6,2110711513.0,16224692.86,26.81097447,1112.701532,18058074337.0,1041.715903,1140.473272,1144.772511,1181.87634,1175.859919,16902279978.0,18498649068.0,18564166268.0,19158905087.0,19050261958.0,1080.372992,1112.035178,1128.439616,1138.671226,1135.7256,1112.103167,1072.690565,1049.161816,17529251526.0,18037351762.0,18299117272.0,18458879793.0,18401548089.0,18001705357.0,17333064224.0,16922671046.0,1378.283187,985.469493,192.1066284,209.8353119,375.670013,1866.491768
2017-03-22,1,0,110264,9463,15005087,6672544,112,6718628,4140312,1664081,587759,152510,19272,1835,114,7066442576.0,13990640394.0,8439904682.0,2253932918,14373544.43,6812325.333,14373544.43,16205773.04,16102079.38,15595690.62,9286868.393,16226675.89,16216972.25,16141999.11,15797476.91,14626543.93,10284342.9,16226721.15,16217786.1,16145641.22,15816457.16,14664827.87,10382602.18,6594244.735,3104713.507,16128812.16,14640581.06,16230961.1,1969851376.0,16226675.89,26.75964603,1039.840173,16877645842.0,1034.865164,1121.401289,1136.930309,1170.764299,1174.454031,16793123828.0,18191411322.0,18439049416.0,18980896990.0,19029501521.0,1066.862052,1098.908814,1116.626357,1129.258745,1129.539444,1109.269324,1072.040063,1049.069064,17312049631.0,17826496140.0,18109587748.0,18308286083.0,18303231815.0,17957624592.0,17324046039.0,16922223034.0,1373.122122,968.4064752,192.4986877,210.329071,374.029999,1875.134064
2017-03-23,1,0,110309,9472,15036631,6684117,111,6719841,4135221,1662494,586800,152123,19190,1823,113,7004002476.0,13867019132.0,8437876604.0,2256078517,14380896.97,6812086.541,14380896.97,16207570.56,16103759.0,15596130.76,9282819.183,16228521.78,16218800.29,16143800.89,15798367.4,14624873.68,10282854.49,16228557.01,16219502.3,16146919.87,15815184.2,14658450.84,10369647.98,6581741.515,3096366.987,16130544.24,14641065.61,16232811.1,1947043734.0,16228521.78,26.75548179,1029.139414,16705852354.0,1048.300646,1099.988738,1125.35193,1157.744239,1171.245051,17013016197.0,17846177753.0,18253347933.0,18771946249.0,18979620674.0,1054.287839,1086.223468,1104.961431,1119.723571,1123.062023,1106.126975,1071.190545,1048.870759,17109983872.0,17622742724.0,17922423029.0,18155673347.0,18200175076.0,17908535485.0,17311804580.0,16920070092.0,1361.429046,954.0594319,192.3017273,210.1047211,377.200012,1885.97114
