date,AdrBalNtv1Cnt,AdrBalUSD1MCnt,CapAct1yrUSD,CapRealUSD,RevAllTimeUSD,RevHashRateUSD,SER,SplyAct10yr,SplyAct3yr,SplyAct1yr,SplyActEver,SplyActPct1yr,SplyAdrBal1in1B,SplyAdrBal1in100M,SplyAdrBal1in10M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv100,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD1K,SplyAdrTop10Pct,SplyCur,SplyMiner0HopAllUSD,total_balance,usdc_AdrBal1in10BCnt,usdc_AdrBalCnt,usdc_AdrBalNtv0.001Cnt,usdc_AdrBalNtv0.01Cnt,usdc_AdrBalNtv0.1Cnt,usdc_AdrBalNtv1Cnt,usdc_AdrBalNtv10Cnt,usdc_AdrBalNtv10KCnt,usdc_AdrBalUSD10Cnt,usdc_AdrBalUSD10KCnt,usdc_CapAct1yrUSD,usdc_CapRealUSD,usdc_SER,usdc_SplyAct10yr,usdc_SplyAct5yr,usdc_SplyAct4yr,usdc_SplyAct3yr,usdc_SplyAct2yr,usdc_SplyAct180d,usdc_SplyAct90d,usdc_SplyAct30d,usdc_SplyActEver,usdc_SplyAdrBal1in1B,usdc_SplyAdrBal1in100M,usdc_SplyAdrBal1in10M,usdc_SplyAdrBal1in1M,usdc_SplyAdrBal1in100K,usdc_SplyAdrBal1in10K,usdc_SplyAdrBalNtv0.001,usdc_SplyAdrBalNtv0.1,usdc_SplyAdrBalNtv1,usdc_SplyAdrBalNtv10,usdc_SplyAdrBalNtv100,usdc_SplyAdrBalNtv1K,usdc_SplyAdrBalNtv10K,usdc_SplyAdrBalNtv100K,usdc_SplyAdrBalUSD1,usdc_SplyAdrBalUSD1K,usdc_SplyAdrBalUSD10K,usdc_SplyAdrBalUSD100K,usdc_SplyAdrTop10Pct,usdc_SplyAdrTop1Pct,usdc_SplyCur,usdc_SplyFF,usdc_VelCur1yr,close-price,SME_5_close-price,SME_10_close-price,SME_14_close-price,SME_100_close-price,SME_200_close-price,SME_5_market-cap,SME_10_market-cap,SME_14_market-cap,SME_20_market-cap,SME_30_market-cap,SME_50_market-cap,SME_100_market-cap,SME_200_market-cap,EMA5_close-price,EMA10_close-price,EMA14_close-price,EMA50_close-price,EMA100_close-price,EMA200_close-price,EMA5_market-cap,EMA10_market-cap,EMA14_market-cap,EMA30_market-cap,EMA100_market-cap,EMA200_market-cap,VOO_Close,SPY_Close,price_30d
2019-01-22,711372,6142,29042024364.0,77846741806.0,11089504674,0.154834373,0.070267671,15716302.96,12750948.16,8118401.19,15717217.96,46.402153,17451804.63,17253550.63,16442542.56,17490886.77,17469918.18,17339045.31,16755446.11,10886426.52,17487060.58,17434844.36,17159328.23,17308136.51,17495742.33,6432265432.0,17490886.77,5792,6904,6617,6246,5434,3891,1616,248,1558,246,329681339.6,329714579.0,6.16e-05,329708866.4,329708866.4,329708866.4,329708866.4,329708866.4,329708866.4,329079332.5,319978044.4,329708866.4,346208105.9,346204981.8,346187459.9,346146804.3,345793361.8,343131666.5,346208286.7,346208252.2,346207564.3,346198350.5,346176866.4,346091628.8,345068940.3,338191118.7,346207477.3,346084628.8,345048940.3,337991118.5,346166758.6,338191118.7,346208286.8,329708866.4,10.74671419,3531.004183,3592.706704,3587.129903,3648.843802,4713.490212,5745.344389,62848524797.0,62729392692.0,63769275689.0,64937174938.0,65434276235.0,64107546687.0,81996603772.0,99370876886.0,3577.183424,3613.539697,3639.060901,3921.123104,4526.718924,5450.343794,62581261163.0,63187120217.0,63615691276.0,65086517424.0,78693908483.0,94123066747.0,223.7345276,244.0829926,6254.509781
2019-01-23,711914,6099,28782714133.0,77808824375.0,11096067975,0.153692092,0.07034591,15717513.13,12746478.65,8103483.826,15718928.13,46.31206,17453707.48,17254589.48,16443194.89,17492714.8,17471838.7,17340318.85,16756222.43,10882025.55,17488887.61,17436370.25,17158545.22,17308745.58,17497567.33,6386936995.0,17492714.8,5879,7005,6713,6342,5523,3960,1666,249,1667,249,312741481.2,312706534.3,6.2e-05,312692332.4,312692332.4,312692332.4,312692332.4,312692332.4,312692332.4,311683096.5,303099438.4,312692332.4,349656816.3,349653620.5,349635814.5,349593737.7,349216533.3,346465200.7,349657002.0,349656967.3,349656271.2,349646955.8,349624152.4,349539258.8,348511335.2,341616751.9,349656274.2,349539258.8,348511335.2,341616751.9,349613310.4,341916002.2,349657002.1,312692332.4,11.13525731,3571.266908,3582.763829,3584.412959,3620.106349,4685.917333,5730.18425,62680974891.0,62685178862.0,63273822562.0,64679127195.0,65227683943.0,64007410951.0,81525187273.0,99117548636.0,3575.211252,3605.853736,3630.021702,3907.403254,4507.799082,5431.646512,62548290820.0,63058980202.0,63464579124.0,64918506631.0,78372887525.0,93808233746.0,224.0677643,244.5937195,6166.836015
2019-01-24,711537,6115,28859243278.0,77789674748.0,11103373704,0.154180911,0.070280024,15718956.89,12746886.93,8089284.897,15720371.89,46.225562,17455703.15,17256981.33,16446207.42,17494738.21,17473847.49,17342647.88,16759171.77,10887226.93,17490926.8,17438524.76,17161878.47,17311459.28,17499592.33,6417223961.0,17494738.21,5976,7111,6815,6434,5602,4026,1699,251,1701,251,320279015.1,320165364.2,6.5e-05,320099673.2,320099673.2,320099673.2,320099673.2,320099673.2,320099673.2,319077361.6,310114111.0,320099673.2,340142683.8,340139585.8,340121273.2,340079765.2,339695390.2,336946959.5,340142867.9,340142832.6,340142131.7,340132676.5,340108769.8,340023079.0,338988314.9,332438942.8,340142133.7,340024078.4,338988314.9,332538893.7,340099228.1,332138932.7,340142868.0,320099673.2,11.63598209,3555.700003,3574.345179,3590.399728,3589.640212,4654.875578,5714.163569,62544514758.0,62801796543.0,62745768406.0,64493839051.0,64959357251.0,63879898419.0,80994982530.0,98849416265.0,3568.707502,3596.734875,3620.112142,3893.610969,4488.945635,5412.980377,62437702450.0,62905806658.0,63298172002.0,64744185281.0,78052959568.0,93493888392.0,224.2900391,244.7237396,6226.12692
2019-01-25,712032,6113,28771871266.0,77742785221.0,11109605670,0.154393183,0.07045725,15720401.34,12745971.0,8078921.545,15721816.34,46.161791,17457310.02,17257574.08,16445276.08,17496461.43,17475509.39,17343466.04,16759420.36,10888455.58,17492635.66,17440044.41,17162118.49,17312465.42,17501317.33,6407114347.0,17496461.43,6056,7206,6912,6526,5676,4070,1723,249,1664,246,322747877.4,322848878.6,6.51e-05,322907950.5,322907950.5,322907950.5,322907950.5,322907950.5,322907950.5,321881405.9,312413718.7,322907950.5,342720362.8,342717225.6,342698724.3,342656183.5,342275670.0,339498321.2,342720550.9,342720514.8,342719799.3,342710208.3,342685262.2,342594187.7,341548293.0,335034890.3,342719704.3,342586186.8,341518288.0,334634868.7,342676791.1,335234743.2,342720551.0,322907950.5,11.91361519,3565.642005,3552.556126,3582.1591,3585.482661,4624.180741,5698.488602,62170075522.0,62665728026.0,62679431885.0,64281183844.0,64860942618.0,63820736246.0,80469349184.0,98587194592.0,3567.68567,3591.081626,3612.849457,3880.749441,4470.662395,5394.598901,62424356763.0,62813417336.0,63178104454.0,64592796901.0,77742953743.0,93184473238.0,226.1972656,246.7944183,6409.454642
2019-01-26,712706,6100,28696104013.0,77709732813.0,11116345708,0.153621907,0.070531982,15721737.63,12746487.46,8067411.302,15723302.63,46.091085,17459149.03,17258514.39,16446030.97,17498337.68,17477365.23,17344334.46,16760543.36,10884390.35,17494504.38,17441808.85,17162789.88,17313641.22,17503192.33,6400465005.0,17498337.68,6135,7289,6993,6604,5745,4109,1717,249,1718,249,322836333.9,322720333.1,6.62e-05,322713059.9,322713059.9,322713059.9,322713059.9,322713059.9,322713059.9,321680726.2,309646069.2,322713059.9,334869494.9,334866395.4,334848011.9,334806413.0,334436624.9,331704658.5,334869680.3,334869643.8,334868914.3,334859162.7,334834015.6,334741613.2,333718680.2,326979888.5,334868916.3,334741613.2,333718680.2,326979888.5,334827114.1,327477880.3,334869680.4,322713059.9,12.25146134,3564.822417,3557.687103,3581.861217,3580.623597,4593.471547,5683.07143,62253452414.0,62669478647.0,62626913179.0,64096950981.0,64741404496.0,63861304195.0,79943682348.0,98329351174.0,3566.731252,3586.307224,3606.445852,3868.360146,4452.72497,5376.39217,62411676627.0,62735762613.0,63072532707.0,64450443317.0,77438861914.0,92878023916.0,226.1972656,246.7944183,5952.05622
2019-01-27,713489,6083,28359932511.0,77680637318.0,11122458962,0.152557632,0.070603787,15723179.38,12745717.39,8016683.41,15724744.38,45.796784,17460811.78,17259890.17,16446667.22,17500048.75,17479069.92,17345711.09,16761783.1,10883345.61,17496188.2,17443204.55,17163032.86,17315113.27,17504904.83,6366241466.0,17500048.75,6193,7359,7062,6670,5803,4148,1712,254,1713,254,329128658.4,329009906.2,6.5e-05,328998263.5,328998263.5,328998263.5,328998263.5,328998263.5,328998263.5,327963045.7,315854891.4,328998263.5,341164793.7,341161555.0,341143302.8,341101045.0,340729188.6,337860910.0,341164985.7,341164948.9,341164211.2,341154319.0,341129424.3,341038045.7,340005235.0,333136591.4,341164213.2,341038045.7,340005235.0,333136591.4,341123268.3,333733569.7,341164985.8,328998263.5,12.06892091,3563.614563,3564.209179,3578.457941,3578.136327,4563.932582,5669.3726,62371565210.0,62610045003.0,62587661753.0,63711490939.0,64726947850.0,63921825298.0,79437722032.0,98100951016.0,3565.692356,3582.181286,3600.735013,3856.409339,4435.118823,5358.354582,62399440572.0,62670163676.0,62979524141.0,64316541714.0,77140566994.0,92574510926.0,226.1972656,246.7944183,6053.129752
2019-01-28,713348,5985,27500076366.0,77572597612.0,11128770677,0.15008839,0.070623627,15727015.51,12749485.89,8005722.257,15728580.51,45.729431,17462570.23,17261789.11,16448182.35,17501859.69,17480862.67,17347621.29,16763485.82,10882354.99,17497835.13,17443751.18,17159047.32,17317150.26,17506717.33,6172475781.0,17501859.69,6358,7532,7235,6841,5956,4265,1748,251,1750,251,314668113.7,314524805.3,6.72e-05,314405272.2,314405272.2,314405272.2,314405272.2,314405272.2,314405272.2,313357306.3,298780756.3,314405272.2,333600579.0,333597320.7,333578846.9,333535561.0,333158527.4,330340557.3,333600770.5,333600733.0,333599981.8,333589781.2,333564773.3,333469950.4,332355327.3,325665583.8,333599983.8,333470949.9,332355327.3,325765534.7,333557020.3,326263075.6,333600770.5,314405272.2,12.73103676,3553.121681,3560.580134,3571.671981,3582.228425,4534.625521,5655.272034,62313536861.0,62497255876.0,62669223145.0,63340994704.0,64557918694.0,63975137111.0,78935694116.0,97865592058.0,3561.502131,3576.897721,3594.386569,3844.515705,4417.653533,5340.392065,62330363177.0,62583262715.0,62874548707.0,64179487951.0,76844559893.0,92272199458.0,224.4474335,244.9187164,6021.278114
2019-01-29,713084,5950,27158166790.0,77509362804.0,11135044589,0.148667134,0.070605557,15728736.78,12751244.99,7997519.507,15730301.78,45.677815,17464320.52,17263300.98,16450278.19,17503683.12,17482634.65,17349224.93,16765199.97,10884420.55,17499597.87,17445047.93,17158330.84,17318989.51,17508542.33,6102805256.0,17503683.12,6512,7683,7386,6986,6094,4373,1816,271,1753,268,314030971.0,314098795.4,7.11e-05,314110428.8,314110428.8,314110428.8,314110428.8,314110428.8,314110428.8,313059197.9,297404064.7,314110428.8,323568591.3,323565401.9,323546366.9,323502434.4,323128700.9,320260589.6,323568775.3,323568737.6,323567974.5,323557599.4,323531465.3,323433480.4,322253914.3,315165932.0,323567874.5,323425480.4,322223911.8,314765910.4,323519839.9,315065932.0,323568775.4,314110428.8,13.33284756,3432.215668,3535.883267,3555.114223,3566.811809,4503.62089,5641.280161,61887662608.0,62216088683.0,62406994851.0,62874417731.0,64332865240.0,63940220474.0,78404425660.0,97631882830.0,3518.406643,3550.591893,3572.763782,3828.347076,4398.139912,5321.405235,61582626934.0,62129424848.0,62502896139.0,63915466434.0,76512730082.0,91951950254.0,224.1696625,244.5937195,6021.16561
2019-01-30,713607,5991,27519042610.0,77427876959.0,11140963673,0.150572286,0.070709997,15731312.25,12753627.12,8004617.848,15732877.25,45.713918,17465973.64,17264442.46,16450412.8,17505382.11,17484312.6,17350602.01,16765606.56,10881018.46,17501352.92,17447185.82,17161691.81,17320185.67,17510242.33,6174540979.0,17505382.11,6633,7814,7512,7110,6211,4465,1864,263,1803,261,313974538.1,314034406.4,7.33e-05,314029964.5,314029964.5,314029964.5,314029964.5,314029964.5,314029964.5,312978541.0,296749887.5,314029964.5,323536762.2,323533530.0,323513818.1,323468811.8,323058366.3,320203762.8,323536949.4,323536911.3,323536141.9,323525586.2,323499220.3,323400003.8,322145010.4,315287788.3,323536040.9,323391003.8,322125010.0,314887766.8,323486329.6,315786058.7,323536949.5,314029964.5,13.99477602,3413.375483,3505.429962,3528.993044,3555.781398,4472.457945,5627.105052,61361768589.0,61765922056.0,62222665218.0,62382363301.0,64108665582.0,63939477301.0,77870027613.0,97394993807.0,3483.396257,3525.643455,3551.512009,3812.073681,4378.639626,5302.419865,60977816386.0,61700110383.0,62138269360.0,63647900554.0,76181155135.0,91631713886.0,227.7155609,248.4658203,6022.333452
2019-01-31,714664,5968,27246244391.0,77382408468.0,11147675256,0.149803743,0.070806331,15732789.72,12754866.74,7989792.612,15734354.72,45.624204,17467834.75,17265960.65,16450906.42,17507318.59,17486214.89,17352289.64,16766627.78,10880642.82,17503246.03,17448638.32,17161485.58,17321775.51,17512179.83,6126159134.0,17507318.59,6772,7950,7639,7231,6323,4548,1897,278,1897,278,294132817.5,294139848.9,7.84e-05,294118009.0,294118009.0,294118009.0,294118009.0,294118009.0,294118009.0,293058147.2,276460735.8,294118009.0,307793547.3,307790479.8,307770262.1,307728088.3,307324393.2,304392298.9,307793723.6,307793685.1,307792900.7,307782165.1,307755566.2,307657990.9,306381130.4,299114702.8,307792902.7,307659990.9,306381130.4,299114702.8,307742154.2,299114702.8,307793723.7,287598008.8,15.38364338,3457.882649,3484.042009,3520.864556,3545.798207,4441.910881,5613.163778,60995579910.0,61624516162.0,62050241509.0,62243813115.0,63979756828.0,63973529419.0,77346521343.0,97162185672.0,3474.891721,3513.323309,3539.028094,3798.183836,4360.406815,5284.066261,60837001912.0,61491976307.0,61927216507.0,63448382645.0,75871733706.0,91322496564.0,229.6135254,250.6479645,6042.931572
2019-02-01,714867,5996,27489949817.0,77341042686.0,11154587312,0.151349009,0.070776728,15734815.89,12755846.81,7979550.568,15736380.89,45.56058,17469773.78,17268218.53,16453325.11,17509292.29,17488170.83,17354484.46,16769324.27,10888435.39,17505275.71,17451024.56,17165837.07,17324254.04,17514154.83,6189124588.0,17509292.29,6880,8074,7762,7344,6428,4629,1944,278,1947,278,298646670.7,298494813.6,8.03e-05,298350242.4,298350242.4,298350242.4,298350242.4,298350242.4,298350242.4,297290141.8,280677299.5,298350242.4,308008013.8,308004920.8,307984128.7,307940023.6,307546061.5,304493860.4,308008192.2,308008153.4,308007360.1,307996435.8,307968404.5,307863688.6,306553184.4,299307785.4,308007362.1,307868687.2,306553184.4,299507638.3,307954059.2,299706658.4,308008192.3,298350242.4,15.77192381,3431.943638,3457.707824,3510.958502,3532.295518,4411.502321,5598.575017,60540831532.0,61456198371.0,61820322002.0,62092795531.0,63776849416.0,63977987481.0,76825253609.0,96918171804.0,3460.575693,3498.527005,3524.750167,3783.821475,4342.021406,5265.63718,60591743465.0,61239112718.0,61683751182.0,63232437092.0,75559446436.0,91011837161.0,229.8079529,250.7686768,6030.244765
2019-02-02,715419,6032,27570560728.0,77323926759.0,11160884482,0.151290739,0.070895052,15735934.28,12756743.96,7963916.074,15737549.29,45.46664,17471506.17,17269137.9,16453351.62,17511094.16,17489933.17,17355629.91,16769877.01,10886950.05,17507114.59,17453015.19,17168033.74,17325215.29,17515954.83,6221199230.0,17511094.16,6953,8161,7848,7421,6493,4674,1969,287,1971,287,298526641.6,298426033.2,8.06e-05,298298640.4,298298640.4,298298640.4,298298640.4,298298640.4,298298640.4,297239306.1,280369579.5,298298640.4,308202273.7,308199154.5,308178315.2,308133334.0,307731162.6,304671383.9,308202453.9,308202414.5,308201613.4,308190610.7,308161848.9,308055202.4,306748827.4,299223019.5,308201615.4,308058201.9,306748827.4,299322970.4,308146438.3,299422872.4,308202454.0,298298640.4,15.81315537,3464.490148,3439.981517,3500.280825,3522.773868,4381.332786,5582.189008,60238187921.0,61275862391.0,61661762285.0,61980520627.0,63544705594.0,64045201574.0,76308413512.0,96643381756.0,3461.880511,3492.338485,3516.715498,3771.298678,4324.644549,5247.715319,60620825754.0,61137272284.0,61549783069.0,63067698591.0,75264783939.0,90710017789.0,229.8079529,250.7686768,6004.466807
2019-02-03,715836,5968,27124121751.0,77302162952.0,11166821734,0.148845524,0.070960236,15738054.81,12757689.02,7947245.813,15739669.82,45.367,17473177.45,17270398.32,16454099.62,17512818.95,17491645.35,17357026.9,16770886.02,10885859.83,17508754.76,17453930.91,17166031.99,17326577.66,17517679.83,6132646609.0,17512818.95,7020,8238,7925,7495,6555,4716,1987,288,1924,284,298185849.0,298336370.6,8.24e-05,298283047.2,298283047.2,298283047.2,298283047.2,298283047.2,298283047.2,297069984.6,280212671.3,298283047.2,308197103.5,308193961.4,308172596.5,308127715.9,307744973.7,304578960.0,308197285.7,308197245.9,308196434.7,308185331.9,308155859.9,308049149.9,306737441.8,298983890.9,308196330.7,308041149.9,306697436.3,298583869.3,308142102.4,299581234.7,308197285.8,298283047.2,15.84232939,3486.581616,3450.854707,3493.368987,3509.344892,4351.616687,5563.105051,60434992983.0,61161327796.0,61433285013.0,61981562169.0,63383001966.0,64146654859.0,75799025310.0,96322307655.0,3470.114213,3491.291782,3512.697647,3760.133303,4308.049243,5230.1916,60770943755.0,61125255461.0,61485969294.0,62938890925.0,74983722470.0,90415103978.0,229.8079529,250.7686768,5875.174466
2019-02-04,716292,5965,27078074844.0,77232112153.0,11173148134,0.148891109,0.070978551,15738886.59,12758142.4,7937553.614,15740501.6,45.30692,17475041.13,17272784.5,16455662.61,17514652.29,17493498.6,17359321.6,16772848.52,10885930.39,17510582.34,17455798.71,17168550.87,17328963.69,17519517.33,6133017964.0,17514652.29,7163,8390,8073,7637,6692,4828,2053,298,1993,294,288350560.6,288461843.5,8.46e-05,288510038.4,288510038.4,288510038.4,288510038.4,288510038.4,288510038.4,287281229.6,270244134.2,288510038.4,302348459.7,302345293.6,302323811.3,302276901.1,301871742.4,298590118.7,302348641.2,302348601.3,302347780.5,302336520.1,302306239.9,302194169.8,300771907.4,292758334.0,302347671.5,302181168.6,300731902.0,292358312.4,302284772.7,293355677.8,302348641.3,288510038.4,16.46122791,3454.025844,3458.984779,3482.207371,3503.263343,4321.468681,5543.701324,60586181531.0,60973975060.0,61330049737.0,61819851543.0,63178780916.0,64233712340.0,75282256690.0,95995728345.0,3464.751423,3484.516157,3504.87474,3748.129089,4291.137889,5212.518309,60688675181.0,61015961383.0,61357725126.0,62783100415.0,74697394066.0,90117681431.0,231.44664,252.5329132,6103.314504
2019-02-05,716886,5983,27071786576.0,77201492507.0,11179503184,0.149565368,0.071122899,15740786.16,12760251.82,7900791.774,15742401.17,45.092356,17476750.94,17272933.28,16455336.57,17516485.54,17495270.88,17360310.62,16772793.81,10885290.21,17512430.28,17457677.37,17169680.6,17329727.86,17521354.83,6160290351.0,17516485.54,7257,8480,8161,7717,6763,4878,2081,301,2019,299,288491455.0,288511560.1,8.74e-05,288524014.9,288524014.9,288524014.9,288524014.9,288524014.9,288524014.9,287293298.7,270293367.9,288524014.9,295498831.6,295495747.6,295473955.2,295429859.8,295058443.9,291889392.2,295499007.3,295498967.0,295498136.8,295486819.0,295456458.2,295346779.0,293914369.9,285906149.3,295498028.8,295336779.0,293894369.4,285606139.2,295436566.8,286603491.8,295499007.4,288524014.9,16.9488877,3464.003509,3460.208951,3472.12548,3498.477581,4291.53813,5523.807337,60619899192.0,60807739551.0,61254303793.0,61738609099.0,63000547171.0,64327181892.0,74769516303.0,95660798151.0,3464.502119,3480.786585,3499.425242,3736.98691,4274.75899,5195.120152,60700437209.0,60962870453.0,61273223278.0,62650252728.0,74420692426.0,89825206604.0,232.4743347,253.5915222,6121.531623
2019-02-06,716406,5931,26587771579.0,77126451928.0,11186480123,0.147180574,0.071026867,15743604.69,12764900.24,7895388.664,15746369.7,45.056248,17478814.22,17275744.78,16458825.93,17518538.02,17497356.24,17363150.5,16776170.24,10890326.62,17514395.11,17458914.42,17169535.38,17332596.7,17523404.83,6048523656.0,17518538.02,7407,8627,8303,7858,6889,4972,2127,301,2128,302,288275232.7,288169010.8,8.95e-05,288135386.7,288135386.7,288135386.7,288135386.7,288135386.7,288135386.7,286904266.5,269832908.9,288135386.7,292327764.9,292324695.5,292302525.4,292259074.6,291883833.4,288567989.6,292327942.0,292327901.3,292327057.7,292315504.7,292284624.0,292167308.4,290723507.4,282854693.4,292327059.7,292168308.3,290733506.1,282854693.4,292263406.4,283945063.6,292327942.1,288135386.7,17.22016901,3469.894677,3467.799159,3462.753491,3491.236707,4261.423845,5504.497453,60764687588.0,60652759560.0,61135933680.0,61631402282.0,62691913812.0,64320816313.0,74253547988.0,95335818994.0,3466.299638,3478.806238,3495.487834,3726.512704,4258.821083,5177.953729,60742014323.0,60937833743.0,61213482647.0,62532505362.0,74151474131.0,89536649011.0,232.1872711,253.2572327,6134.460732
2019-02-07,717266,5912,26462416785.0,77071331152.0,11193841925,0.146374117,0.071045647,15745015.28,12765886.12,7878360.41,15747780.29,44.953494,17481036.74,17278283.07,16460719.45,17520709.45,17499545.02,17365682.16,16778459.0,10888990.21,17516550.03,17461041.39,17171762.73,17335161.39,17525579.83,6035609813.0,17520709.45,7488,8722,8394,7936,6949,5013,2138,303,2139,303,273155677.8,273084073.6,9.1e-05,273075215.4,273075215.4,273075215.4,273075215.4,273075215.4,273075215.4,271844044.8,254754757.0,273075215.4,287168027.8,287164972.5,287142803.8,287098291.5,286708913.7,283374918.5,287168201.1,287168159.7,287167308.3,287155640.7,287124245.7,287013154.7,285552157.9,277501340.8,287167310.3,287014154.7,285552157.9,277501340.8,287104954.1,278969146.0,287168201.2,273075215.4,17.7800627,3405.836861,3456.068501,3448.025009,3480.532197,4232.555735,5484.630951,60565317113.0,60401752517.0,60954905983.0,61449504197.0,62361247309.0,64240050408.0,73758699368.0,95001009684.0,3446.145379,3465.539078,3483.534371,3713.937181,4241.930306,5160.320726,60388722202.0,60709525419.0,61009303356.0,62348610691.0,73864952623.0,89239589200.0,229.9097748,250.8429871,6097.081759
