date,gt_Cryptocurrency (Topic)_monthly,gt_Crypto_monthly,AdrBal1in1MCnt,AdrBalUSD1Cnt,AdrBalUSD10Cnt,AdrBalUSD100Cnt,AdrBalUSD1KCnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,CapMrktFFUSD,CapRealUSD,RevAllTimeUSD,SplyActEver,SplyAdrBal1in1B,SplyAdrBal1in100M,SplyAdrBal1in10M,SplyAdrBal1in100K,SplyAdrBalNtv0.001,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalUSD1,SplyAdrBalUSD100,SplyAdrBalUSD1K,SplyAdrBalUSD10K,SplyAdrBalUSD100K,SplyAdrBalUSD1M,SplyAdrBalUSD10M,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyMiner0HopAllUSD,fish_pct,usdc_AdrBal1in10BCnt,usdc_AdrBal1in10MCnt,usdc_AdrBalCnt,usdc_AdrBalNtv0.001Cnt,usdc_AdrBalNtv0.01Cnt,usdc_AdrBalNtv0.1Cnt,usdc_AdrBalNtv1Cnt,usdc_AdrBalNtv10Cnt,usdc_AdrBalNtv100Cnt,usdc_AdrBalNtv1KCnt,usdc_AdrBalNtv10KCnt,usdc_AdrBalNtv100KCnt,usdc_AdrBalUSD1Cnt,usdc_AdrBalUSD10Cnt,usdc_AdrBalUSD100Cnt,usdc_AdrBalUSD10KCnt,usdc_AdrBalUSD100KCnt,usdc_AdrBalUSD10MCnt,usdc_CapAct1yrUSD,usdc_CapRealUSD,usdc_SER,usdc_SplyAct5yr,usdc_SplyAct1yr,usdc_SplyAct180d,usdc_SplyAct30d,usdc_SplyAct7d,usdc_SplyAct1d,usdc_SplyActEver,usdc_SplyAdrBal1in1B,usdc_SplyAdrBal1in100K,usdc_SplyAdrBalNtv0.01,usdc_SplyAdrBalNtv10,usdc_SplyAdrBalNtv1K,usdc_SplyAdrBalUSD100,usdc_SplyAdrBalUSD100K,usdc_SplyAdrBalUSD10M,usdc_SplyCur,SME_5_close-price,SME_10_close-price,SME_14_close-price,SME_20_close-price,SME_30_close-price,SME_100_close-price,SME_200_close-price,SME_5_market-cap,SME_10_market-cap,SME_14_market-cap,SME_20_market-cap,SME_30_market-cap,SME_100_market-cap,SME_200_market-cap,EMA5_close-price,EMA10_close-price,EMA14_close-price,EMA20_close-price,EMA30_close-price,EMA50_close-price,EMA100_close-price,EMA200_close-price,EMA5_market-cap,EMA10_market-cap,EMA14_market-cap,EMA20_market-cap,EMA30_market-cap,EMA100_market-cap,EMA200_market-cap,price_1d
2019-01-24,3,2,106578,14643050,9461562,4309728,1465410,327352,569,49899473503.0,77789674748.0,11103373704,15720371.89,17455703.15,17256981.33,16446207.42,10003755.3,17494738.21,17342647.88,16759171.77,15279035.47,10887226.93,17496380.02,17438524.76,17161878.47,16184313.35,14194554.05,9332469.004,5305003.518,17311459.28,15808689.46,17499592.33,6417223961.0,25.10359679,5976,1023,7111,6815,6434,5602,4026,1699,791,531,251,74,4028,1701,793,251,75,9,320279015.1,320165364.2,6.5e-05,320099673.2,320099673.2,320099673.2,310114111.0,295776963.3,155957439.3,320099673.2,340142683.8,339695390.2,340142866.2,340132676.5,340023079.0,340108969.8,332538893.7,281343611.7,340142868.0,3574.345179,3590.399728,3589.640212,3690.827244,3717.429245,4654.875578,5714.163569,62544514758.0,62801796543.0,62745768406.0,64493839051.0,64959357251.0,80994982530.0,98849416265.0,3568.707502,3596.734875,3620.112142,3650.065825,3706.138674,3893.610969,4488.945635,5412.980377,62437702450.0,62905806658.0,63298172002.0,63800135252.0,64744185281.0,78052959568.0,93493888392.0,5693.171986
2019-01-25,3,2,106540,14673915,9486412,4321378,1465188,327080,571,49815128583.0,77742785221.0,11109605670,15721816.34,17457310.02,17257574.08,16445276.08,10005106.24,17496461.43,17343466.04,16759420.36,15277809.11,10888455.58,17498103.84,17440044.41,17162118.49,16183146.78,14195048.53,9336170.097,5312743.977,17312465.42,15810632.03,17501317.33,6407114347.0,25.08709288,6056,1041,7206,6912,6526,5676,4070,1723,793,525,249,70,3975,1664,775,246,66,8,322747877.4,322848878.6,6.51e-05,322907950.5,322907950.5,322907950.5,312413718.7,297421010.1,153028030.6,322907950.5,342720362.8,342275670.0,342720549.2,342710208.3,342594187.7,342683462.2,334634868.7,276772233.3,342720551.0,3552.556126,3582.1591,3585.482661,3678.345941,3710.978031,4624.180741,5698.488602,62170075522.0,62665728026.0,62679431885.0,64281183844.0,64860942618.0,80469349184.0,98587194592.0,3567.68567,3591.081626,3612.849457,3642.025461,3697.074373,3880.749441,4470.662395,5394.598901,62424356763.0,62813417336.0,63178104454.0,63666566693.0,64592796901.0,77742953743.0,93184473238.0,5683.657525
2019-01-26,3,2,106583,14689827,9504276,4334378,1464282,327166,572,49755030640.0,77709732813.0,11116345708,15723302.63,17459149.03,17258514.39,16446030.97,10000523.88,17498337.68,17344334.46,16760543.36,15277870.14,10884390.35,17499978.33,17441808.85,17162789.88,16183136.97,14193198.28,9331510.592,5317420.652,17313641.22,15810906.46,17503192.33,6400465005.0,25.1079838,6135,1046,7289,6993,6604,5745,4109,1717,790,523,249,67,4111,1718,791,249,67,8,322836333.9,322720333.1,6.62e-05,322713059.9,322713059.9,322713059.9,309646069.2,189307550.3,124244177.9,322713059.9,334869494.9,334436624.9,334869678.6,334859162.7,334741613.2,334834115.6,326979888.5,268395262.3,334869680.4,3557.687103,3581.861217,3580.623597,3667.221669,3703.751676,4593.471547,5683.07143,62253452414.0,62669478647.0,62626913179.0,64096950981.0,64741404496.0,79943682348.0,98329351174.0,3566.731252,3586.307224,3606.445852,3634.67279,3688.541988,3868.360146,4452.72497,5376.39217,62411676627.0,62735762613.0,63072532707.0,63544638090.0,64450443317.0,77438861914.0,92878023916.0,5685.128451
2019-01-27,3,2,106571,14692529,9505265,4331689,1461157,326614,568,49483099444.0,77680637318.0,11122458962,15724744.38,17460811.78,17259890.17,16446667.22,9998715.923,17500048.75,17345711.09,16761783.1,15277179.96,10883345.61,17501687.62,17443204.55,17163032.86,16181387.1,14189268.27,9326603.881,5307002.963,17315113.27,15811136.97,17504904.83,6366241466.0,25.10755491,6193,1045,7359,7062,6670,5803,4148,1712,791,527,254,67,4150,1713,792,254,67,8,329128658.4,329009906.2,6.5e-05,328998263.5,328998263.5,328998263.5,315854891.4,195426891.3,84168986.99,328998263.5,341164793.7,340729188.6,341164984.0,341154319.0,341038045.7,341129524.3,333136591.4,268605094.3,341164985.8,3564.209179,3578.457941,3578.136327,3644.726392,3702.948698,4563.932582,5669.3726,62371565210.0,62610045003.0,62587661753.0,63711490939.0,64726947850.0,79437722032.0,98100951016.0,3565.692356,3582.181286,3600.735013,3627.90534,3680.482154,3856.409339,4435.118823,5358.354582,62399440572.0,62670163676.0,62979524141.0,63433240982.0,64316541714.0,77140566994.0,92574510926.0,5646.713821
2019-01-28,3,2,106697,14645951,9452322,4287281,1440859,321808,556,48048507820.0,77572597612.0,11128770677,15728580.51,17462570.23,17261789.11,16448182.35,9998181.81,17501859.69,17347621.29,16763485.82,15280081.37,10882354.99,17503484.09,17443751.18,17159047.32,16169842.85,14166445.51,9297904.382,5270596.918,17317150.26,15814521.32,17506717.33,6172475781.0,25.12719481,6358,1082,7532,7235,6841,5956,4265,1748,822,544,251,69,4267,1750,823,251,70,7,314668113.7,314524805.3,6.72e-05,314405272.2,314405272.2,314405272.2,298780756.3,194445608.6,154036883.7,314405272.2,333600579.0,333158527.4,333600768.7,333589781.2,333469950.4,333564873.2,325765534.7,259003268.4,333600770.5,3560.580134,3571.671981,3582.228425,3622.89904,3692.905385,4534.625521,5655.272034,62313536861.0,62497255876.0,62669223145.0,63340994704.0,64557918694.0,78935694116.0,97865592058.0,3561.502131,3576.897721,3594.386569,3620.783087,3672.26535,3844.515705,4417.653533,5340.392065,62330363177.0,62583262715.0,62874548707.0,63315047402.0,64179487951.0,76844559893.0,92272199458.0,5458.179415
2019-01-29,3,2,106588,14640620,9444091,4273962,1432455,320377,550,47502086490.0,77509362804.0,11135044589,15730301.78,17464320.52,17263300.98,16450278.19,10000472.85,17503683.12,17349224.93,16765199.97,15281381.27,10884420.55,17505302.81,17445047.93,17158330.84,16167533.67,14159145.59,9288040.834,5248357.247,17318989.51,15816752.38,17508542.33,6102805256.0,25.12020293,6512,1132,7683,7386,6986,6094,4373,1816,861,577,271,77,4273,1753,842,268,73,6,314030971.0,314098795.4,7.11e-05,314110428.8,314110428.8,314110428.8,297404064.7,160567055.4,151379778.8,314110428.8,323568591.3,323128700.9,323568773.6,323557599.4,323433480.4,323529565.3,314765910.4,229427789.0,323568775.4,3535.883267,3555.114223,3566.811809,3595.830261,3681.372775,4503.62089,5641.280161,61887662608.0,62216088683.0,62406994851.0,62874417731.0,64332865240.0,78404425660.0,97631882830.0,3518.406643,3550.591893,3572.763782,3602.824285,3656.778273,3828.347076,4398.139912,5321.405235,61582626934.0,62129424848.0,62502896139.0,63007629025.0,63915466434.0,76512730082.0,91951950254.0,5429.657028
2019-01-30,3,2,106763,14680854,9478295,4299272,1441917,322428,557,48089455201.0,77427876959.0,11140963673,15732877.25,17465973.64,17264442.46,16450412.8,9993260.344,17505382.11,17350602.01,16765606.56,15280376.94,10881018.46,17507008.99,17447185.82,17161691.81,16172684.53,14166824.58,9295065.715,5261347.089,17320185.67,15816806.07,17510242.33,6174540979.0,25.13146215,6633,1155,7814,7512,7110,6211,4465,1864,881,593,263,73,4364,1803,862,261,69,9,313974538.1,314034406.4,7.33e-05,314029964.5,314029964.5,314029964.5,296749887.5,204941924.8,155805317.2,314029964.5,323536762.2,323058366.3,323536947.6,323525586.2,323400003.8,323497320.3,314887766.8,253931064.7,323536949.5,3505.429962,3528.993044,3555.781398,3567.38774,3668.161017,4472.457945,5627.105052,61361768589.0,61765922056.0,62222665218.0,62382363301.0,64108665582.0,77870027613.0,97394993807.0,3483.396257,3525.643455,3551.512009,3584.781542,3641.074868,3812.073681,4378.639626,5302.419865,60977816386.0,61700110383.0,62138269360.0,62699111527.0,63647900554.0,76181155135.0,91631713886.0,5540.257077
2019-01-31,3,2,106648,14683298,9479178,4292703,1437765,321561,551,47705072890.0,77382408468.0,11147675256,15734354.72,17467834.75,17265960.65,16450906.42,9993011.069,17507318.59,17352289.64,16766627.78,15279390.32,10880642.82,17508941.83,17448638.32,17161485.58,16168988.58,14154574.97,9286314.097,5241645.481,17321775.51,15815891.93,17512179.83,6126159134.0,25.12519252,6772,1177,7950,7639,7231,6323,4548,1897,897,617,278,79,4550,1897,897,278,79,10,294132817.5,294139848.9,7.84e-05,294118009.0,294118009.0,294118009.0,276460735.8,158505108.6,145720167.0,294118009.0,307793547.3,307324393.2,307793721.8,307782165.1,307657990.9,307755566.2,299114702.8,246880279.7,307793723.7,3484.042009,3520.864556,3545.798207,3559.089486,3660.339387,4441.910881,5613.163778,60995579910.0,61624516162.0,62050241509.0,62243813115.0,63979756828.0,77346521343.0,97162185672.0,3474.891721,3513.323309,3539.028094,3572.695933,3629.256015,3798.183836,4360.406815,5284.066261,60837001912.0,61491976307.0,61927216507.0,62494945949.0,63448382645.0,75871733706.0,91322496564.0,5472.521075
2019-02-01,3,2,106467,14700568,9496802,4302521,1443857,323018,557,48197102707.0,77341042686.0,11154587312,15736380.89,17469773.78,17268218.53,16453325.11,10000956.73,17509292.29,17354484.46,16769324.27,15281892.67,10888435.39,17510921.47,17451024.56,17165837.07,16175629.25,14165144.1,9308763.975,5280171.694,17324254.04,15818907.06,17514154.83,6189124588.0,25.09214654,6880,1203,8074,7762,7344,6428,4629,1944,914,619,278,76,4631,1947,915,278,78,9,298646670.7,298494813.6,8.03e-05,298350242.4,298350242.4,298350242.4,280677299.5,163199685.5,145307030.5,298350242.4,308008013.8,307546061.5,308008190.4,307996435.8,307863688.6,307968504.5,299507638.3,240184470.7,308008192.3,3457.707824,3510.958502,3532.295518,3549.044202,3648.262033,4411.502321,5598.575017,60540831532.0,61456198371.0,61820322002.0,62092795531.0,63776849416.0,76825253609.0,96918171804.0,3460.575693,3498.527005,3524.750167,3559.290953,3616.526184,3783.821475,4342.021406,5265.63718,60591743465.0,61239112718.0,61683751182.0,62266972675.0,63232437092.0,75559446436.0,91011837161.0,5508.281787
2019-02-02,3,2,106454,14729803,9530123,4323366,1449452,324237,560,48435138671.0,77323926759.0,11160884482,15737549.29,17471506.17,17269137.9,16453351.62,10001778.94,17511094.16,17355629.91,16769877.01,15281239.78,10886950.05,17512724.98,17453015.19,17168033.74,16178827.23,14174623.06,9316992.411,5286262.832,17325215.29,15819156.81,17515954.83,6221199230.0,25.09431844,6953,1227,8161,7848,7421,6493,4674,1969,930,627,287,79,4676,1971,932,287,80,9,298526641.6,298426033.2,8.06e-05,298298640.4,298298640.4,298298640.4,280369579.5,163250159.4,125337805.2,298298640.4,308202273.7,307731162.6,308202452.0,308190610.7,308055202.4,308162048.8,299322970.4,237914072.2,308202454.0,3439.981517,3500.280825,3522.773868,3542.346892,3634.672632,4381.332786,5582.189008,60238187921.0,61275862391.0,61661762285.0,61980520627.0,63544705594.0,76308413512.0,96643381756.0,3461.880511,3492.338485,3516.715498,3550.262305,3606.717408,3771.298678,4324.644549,5247.715319,60620825754.0,61137272284.0,61549783069.0,62115736262.0,63067698591.0,75264783939.0,90710017789.0,5538.566036
2019-02-03,3,2,106500,14712358,9512087,4304703,1438888,321822,552,47754739094.0,77302162952.0,11166821734,15739669.82,17473177.45,17270398.32,16454099.62,10002404.44,17512818.95,17357026.9,16770886.02,15281214.54,10885859.83,17514441.57,17453930.91,17166031.99,16171971.58,14158759.11,9298328.912,5262289.371,17326577.66,15819979.24,17517679.83,6132646609.0,25.09792811,7020,1224,8238,7925,7495,6555,4716,1987,928,627,288,76,4612,1924,908,284,72,8,298185849.0,298336370.6,8.24e-05,298283047.2,298283047.2,298283047.2,280212671.3,163180191.7,72773766.44,298283047.2,308197103.5,307744973.7,308197283.8,308185331.9,308049149.9,308153859.9,298583869.3,227612982.3,308197285.8,3450.854707,3493.368987,3509.344892,3541.884357,3625.007825,4351.616687,5563.105051,60434992983.0,61161327796.0,61433285013.0,61981562169.0,63383001966.0,75799025310.0,96322307655.0,3470.114213,3491.291782,3512.697647,3544.197477,3598.966711,3760.133303,4308.049243,5230.1916,60770943755.0,61125255461.0,61485969294.0,62016254690.0,62938890925.0,74983722470.0,90415103978.0,5495.679028
2019-02-04,3,2,106504,14706514,9499709,4297578,1440250,321841,552,47735123157.0,77232112153.0,11173148134,15740501.6,17475041.13,17272784.5,16455662.61,10001403.46,17514652.29,17359321.6,16772848.52,15281880.92,10885930.39,17516277.46,17455798.71,17168550.87,16172979.86,14158585.03,9297109.119,5261175.986,17328963.69,15821113.78,17519517.33,6133017964.0,25.09870283,7163,1292,8390,8073,7637,6692,4828,2053,981,663,298,77,4719,1993,959,294,73,10,288350560.6,288461843.5,8.46e-05,288510038.4,288510038.4,288510038.4,270244134.2,181785334.6,126508884.0,288510038.4,302348459.7,301871742.4,302348639.3,302336520.1,302194169.8,302304039.9,292358312.4,231870912.8,302348641.3,3458.984779,3482.207371,3503.263343,3532.183235,3612.966417,4321.468681,5543.701324,60586181531.0,60973975060.0,61330049737.0,61819851543.0,63178780916.0,75282256690.0,95995728345.0,3464.751423,3484.516157,3504.87474,3535.609702,3589.615688,3748.129089,4291.137889,5212.518309,60688675181.0,61015961383.0,61357725126.0,61874148341.0,62783100415.0,74697394066.0,90117681431.0,5507.126871
2019-02-05,3,2,106438,14759026,9541590,4322613,1444441,322792,552,47951297013.0,77201492507.0,11179503184,15742401.17,17476750.94,17272933.28,16455336.57,10001550.49,17516485.54,17360310.62,16772793.81,15279545.58,10885290.21,17518116.16,17457677.37,17169680.6,16174427.27,14159323.1,9299431.043,5260371.121,17329727.86,15822325.56,17521354.83,6160290351.0,25.08639852,7257,1306,8480,8161,7717,6763,4878,2081,981,672,301,77,4770,2019,962,299,74,8,288491455.0,288511560.1,8.74e-05,288524014.9,288524014.9,288524014.9,270293367.9,180080933.3,125432597.7,288524014.9,295498831.6,295058443.9,295499005.3,295486819.0,295346779.0,295454558.2,285606139.2,205933153.1,295499007.4,3460.208951,3472.12548,3498.477581,3526.993349,3602.189606,4291.53813,5523.807337,60619899192.0,60807739551.0,61254303793.0,61738609099.0,63000547171.0,74769516303.0,95660798151.0,3464.502119,3480.786585,3499.425242,3528.790065,3581.511676,3736.98691,4274.75899,5195.120152,60700437209.0,60962870453.0,61273223278.0,61764606715.0,62650252728.0,74420692426.0,89825206604.0,5506.681089
2019-02-06,3,2,106392,14706365,9495124,4279111,1432109,320072,544,47096507590.0,77126451928.0,11186480123,15746369.7,17478814.22,17275744.78,16458825.93,10006462.1,17518538.02,17363150.5,16776170.24,15284246.08,10890326.62,17520157.54,17458914.42,17169535.38,16170872.72,14153676.24,9285362.796,5229050.306,17332596.7,15825844.23,17523404.83,6048523656.0,25.08154194,7407,1341,8627,8303,7858,6889,4972,2127,1001,675,301,75,4974,2128,1002,302,75,9,288275232.7,288169010.8,8.95e-05,288135386.7,288135386.7,288135386.7,269832908.9,178885104.4,82927655.01,288135386.7,292327764.9,291883833.4,292327940.0,292315504.7,292167308.4,292284724.0,282854693.4,216046245.8,292327942.1,3467.799159,3462.753491,3491.236707,3520.605716,3584.068759,4261.423845,5504.497453,60764687588.0,60652759560.0,61135933680.0,61631402282.0,62691913812.0,74253547988.0,95335818994.0,3466.299638,3478.806238,3495.487834,3523.18098,3574.310579,3726.512704,4258.821083,5177.953729,60742014323.0,60937833743.0,61213482647.0,61675136414.0,62532505362.0,74151474131.0,89536649011.0,5419.212158
2019-02-07,3,2,106430,14697186,9480365,4271304,1431943,319982,542,46979414889.0,77071331152.0,11193841925,15747780.29,17481036.74,17278283.07,16460719.45,10007778.41,17520709.45,17365682.16,16778459.0,15284687.11,10888990.21,17522329.85,17461041.39,17171762.73,16170941.9,14149535.44,9278927.321,5228927.044,17335161.39,15826089.42,17525579.83,6035609813.0,25.08857825,7488,1354,8722,8394,7936,6949,5013,2138,1004,687,303,72,5015,2139,1005,303,72,9,273155677.8,273084073.6,9.1e-05,273075215.4,273075215.4,273075215.4,254754757.0,160298649.2,80893201.54,273075215.4,287168027.8,286708913.7,287168199.1,287155640.7,287013154.7,287124345.7,277501340.8,218443407.8,287168201.2,3456.068501,3448.025009,3480.532197,3509.848495,3564.607697,4232.555735,5484.630951,60565317113.0,60401752517.0,60954905983.0,61449504197.0,62361247309.0,73758699368.0,95001009684.0,3446.145379,3465.539078,3483.534371,3512.00535,3563.441307,3713.937181,4241.930306,5160.320726,60388722202.0,60709525419.0,61009303356.0,61485327037.0,62348610691.0,73864952623.0,89239589200.0,5416.396911
2019-02-08,3,2,106396,14862939,9636597,4388525,1484037,331547,570,50530422104.0,77066772570.0,11201278366,15749362.54,17482961.4,17280207.05,16462203.55,10007449.19,17522744.44,17367715.67,16780076.02,15284861.65,10888635.66,17524408.18,17466272.62,17188309.35,16204404.49,14210135.26,9357174.002,5310738.848,17337101.83,15826723.31,17527617.33,6493448618.0,25.08868405,7629,1390,8876,8548,8086,7081,5117,2203,997,677,293,70,5119,2204,1000,293,70,9,258213532.9,258132489.7,9.3e-05,258118247.5,258118247.5,258118247.5,239797833.5,142614655.4,102215380.9,258118247.5,287429460.6,286969056.6,287429633.7,287416911.1,287267279.7,287382992.8,277969831.0,233435000.7,287429635.8,3437.555109,3444.204908,3468.273101,3499.659565,3545.288477,4203.178063,5464.621692,60247560712.0,60341276848.0,60746672581.0,61278682766.0,62030037437.0,73254613345.0,94663681673.0,3428.76847,3452.534637,3471.598408,3500.768141,3552.510555,3701.3912,4225.139897,5142.745541,60086614053.0,60486411298.0,60805715942.0,61294571867.0,62163693727.0,73580149556.0,88943497743.0,5764.867197
2019-02-09,3,2,106417,14880998,9654047,4393029,1485382,332025,570,50660892181.0,77067636793.0,11208131707,15751185.68,17484743.84,17281800.19,16463978.95,10008230.55,17524620.24,17369365.28,16781789.35,15285645.21,10888691.86,17526284.41,17468090.06,17190351.92,16207096.87,14213102.73,9357413.89,5307352.862,17338884.36,15828403.04,17529492.33,6509767705.0,25.09014911,7697,1394,8971,8638,8163,7140,5169,2225,1009,675,299,72,5059,2156,987,292,68,8,258446360.3,258508222.9,9.41e-05,258545051.9,258545051.9,258545051.9,240062525.1,142400149.8,100113818.1,258545051.9,287874798.4,287413708.8,287874973.0,287862152.1,287706033.6,287826014.5,277873445.0,223116677.9,287874975.2,3479.606361,3469.29557,3475.377364,3499.144307,3534.69035,4176.153683,5444.418124,60988029382.0,60787105457.0,60878112940.0,61276513756.0,61850610686.0,72792008159.0,94323464080.0,3507.273015,3491.034177,3497.289568,3516.340899,3559.721623,3699.935941,4214.033802,5128.034462,61466569829.0,61166424041.0,61261818001.0,61573801345.0,62296776802.0,73394928404.0,88697557281.0,5777.315606
2019-02-10,3,2,106372,14919584,9682609,4406931,1490043,333031,572,50955015101.0,77067724659.0,11214557699,15753171.81,17486393.75,17283113.67,16464965.52,10009883.97,17526367.17,17370764.65,16782889.05,15286754.17,10890503.01,17528037.22,17469927.32,17192790.06,16210745.95,14217922.85,9364941.367,5315552.048,17340546.07,15830934.67,17531242.33,6546852361.0,25.08364179,7786,1410,9078,8745,8263,7218,5226,2244,1025,688,306,71,5115,2175,1002,301,67,8,258125294.1,258235623.1,9.49e-05,258289270.6,258289270.6,258289270.6,239712560.2,138832587.6,68290188.76,258289270.6,287870094.2,287406270.0,287870270.0,287857309.1,287701404.8,287820807.6,277654242.5,222501916.0,287870272.2,3520.287312,3490.248131,3482.7912,3505.556344,3536.142367,4149.028036,5420.643296,61700442970.0,61160171081.0,61014617278.0,61392343622.0,61882599104.0,72325898451.0,93921884226.0,3560.651431,3523.102192,3519.97206,3530.728267,3566.669148,3698.660346,4203.209534,5113.500868,62406389620.0,61733624979.0,61665046161.0,61832108760.0,62425115666.0,73214554163.0,88454656504.0,5807.453917
