date,AdrBal1in1BCnt,AdrBal1in10KCnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,CapRealUSD,RevAllTimeUSD,SplyAct4yr,SplyAct3yr,SplyAct180d,SplyActEver,SplyAdrBal1in1B,SplyAdrBal1in100M,SplyAdrBal1in10M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD1K,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,VelCur1yr,total_balance,usdc_AdrBal1in10BCnt,usdc_AdrBal1in1BCnt,usdc_AdrBalCnt,usdc_AdrBalNtv0.001Cnt,usdc_AdrBalNtv0.01Cnt,usdc_AdrBalNtv0.1Cnt,usdc_AdrBalNtv1Cnt,usdc_AdrBalNtv10Cnt,usdc_AdrBalNtv100KCnt,usdc_AdrBalUSD1Cnt,usdc_AdrBalUSD10Cnt,usdc_AdrBalUSD100Cnt,usdc_AdrBalUSD10KCnt,usdc_AdrBalUSD10MCnt,usdc_CapAct1yrUSD,usdc_CapMrktFFUSD,usdc_CapRealUSD,usdc_SER,usdc_SplyAct10yr,usdc_SplyAct5yr,usdc_SplyAct4yr,usdc_SplyAct3yr,usdc_SplyAct2yr,usdc_SplyAct1yr,usdc_SplyAct180d,usdc_SplyAct90d,usdc_SplyAct7d,usdc_SplyActEver,usdc_SplyActPct1yr,usdc_SplyAdrBal1in1B,usdc_SplyAdrBal1in100M,usdc_SplyAdrBal1in10M,usdc_SplyAdrBal1in1M,usdc_SplyAdrBal1in100K,usdc_SplyAdrBal1in10K,usdc_SplyAdrBalNtv0.001,usdc_SplyAdrBalNtv0.01,usdc_SplyAdrBalNtv0.1,usdc_SplyAdrBalNtv1,usdc_SplyAdrBalNtv10,usdc_SplyAdrBalNtv100,usdc_SplyAdrBalNtv1K,usdc_SplyAdrBalNtv10K,usdc_SplyAdrBalNtv100K,usdc_SplyAdrBalUSD1,usdc_SplyAdrBalUSD10,usdc_SplyAdrBalUSD1K,usdc_SplyAdrBalUSD10K,usdc_SplyAdrBalUSD100K,usdc_SplyAdrBalUSD10M,usdc_SplyAdrTop1Pct,usdc_SplyCur,usdc_SplyFF,SME_100_market-cap,SME_100_volume,EMA200_market-cap,EMA100_volume,EMA200_volume,EURUSD_Close,BND_Close,MBB_Close,QQQ_Close,UUP_Close,price_180d
2019-09-17,5756468,1012,7522329,2804530,103000000000.0,14535580143,13682414.05,13107020.08,5587275.75,16174583.06,17889104.81,17660782.8,16766020.55,17936577.39,17910906.71,17759098.56,17119973.49,17939014.76,17936637.99,17912885.02,17765711.33,17748675.65,16186931.67,17941854.82,14063712.21,14.95265319,17936577.39,47900,36952,62339,56199,52627,44189,30728,13239,277,30745,13245,5159,1120,10,413046547.7,413046550.1,412982595.3,0.000474432,412914020.2,412914020.2,412914020.2,412914020.2,412914020.2,412914017.8,392964730.0,347848039.5,208123118.9,412914020.2,99.820731,413653551.1,413625210.5,413466514.6,412946954.5,410322506.3,395196133.7,413655572.8,413655556.3,413655196.5,413649229.2,413575036.0,413290079.4,412410637.3,406836472.2,378923147.9,413649246.2,413575096.0,412415636.9,406896470.6,379123144.7,195950433.9,398497107.3,413655574.4,412914020.2,186138000000.0,25871858724,154586000000.0,22754831204,20740600850,1.100594401,76.27065277,99.92461395,187.8590088,25.96701813,6745.129678
2019-09-18,5759011,1012,7514899,2804480,103000000000.0,14558025336,13685026.59,13108638.3,5599859.891,16176732.89,17891592.16,17663134.26,16768121.11,17938758.82,17913278.95,17761490.4,17122143.02,17941188.91,17938809.1,17915144.11,17767676.94,17750353.66,16188467.39,17944029.82,14066449.27,14.95223952,17938758.82,48227,37300,62634,56478,52887,44410,30898,13326,279,30374,12998,5027,1075,8,402964204.2,402964206.6,403037884.5,0.000484877,402992022.6,402992022.6,402992022.6,402992022.6,402992022.6,402992020.2,382913592.6,337883478.6,200674294.7,402992022.6,99.827836,403685057.2,403657375.1,403498385.7,402966684.1,400367996.0,385763252.1,403687023.9,403687007.4,403686645.8,403680654.5,403606052.5,403319181.4,402423760.9,396982629.4,369814895.5,403680130.5,403602772.5,402385760.8,396812626.7,368914895.2,173581240.5,389047052.7,403687025.6,402992022.6,186609000000.0,25843129382,154870000000.0,22646400940,20706158084,1.107468724,76.32533264,99.96165466,187.7809753,26.06420135,6924.813806
2019-09-19,5763922,1012,7523333,2806842,103000000000.0,14577398299,13686799.15,13109541.6,5573174.977,16178522.0,17893317.79,17664624.78,16768893.22,17940607.37,17915048.59,17763104.3,17123241.49,17943041.21,17940689.89,17917461.29,17770730.38,17752060.74,16190018.29,17945879.82,14067995.28,14.94751994,17940607.37,48509,37547,62978,56786,53173,44666,31098,13448,283,31118,13460,5307,1044,10,400198497.1,400198499.5,400072229.6,0.000486141,399942463.2,399942463.2,399942463.2,399942463.2,399942463.2,399942460.8,379794037.6,354739805.0,231579839.6,399942463.2,99.525834,401845920.4,401818140.8,401659049.8,401113441.1,398422567.3,384420715.6,401847884.9,401847868.3,401847505.5,401841487.8,401766537.8,401477527.3,400556400.7,394993034.9,370132193.0,401841507.8,401766657.8,400565399.5,395083026.8,370432189.8,184853573.9,388440126.7,401847886.6,399942463.2,187012000000.0,25814196996,155143000000.0,22571191995,20687672424,1.10314393,76.43466187,99.9338913,188.0930786,26.0058918,6550.026248
2019-09-20,5767913,1015,7529553,2807573,103000000000.0,14596924824,13690422.33,13112250.82,5575406.731,16181146.17,17895116.86,17666290.59,16770616.89,17942491.22,17916879.75,17764784.72,17124594.43,17944926.41,17942544.82,17918781.73,17771130.05,17754004.52,16190243.1,17947767.32,14069663.2,14.94623479,17942491.22,48777,37764,63211,56994,53351,44815,31190,13459,284,30657,13121,5094,990,7,393103386.5,393103388.9,393253783.8,0.000488841,393164781.9,393164781.9,393164781.9,393164781.9,393164781.9,393164779.5,372910615.4,360238362.3,235180329.8,393164781.9,99.519008,395063074.5,395035721.5,394878115.0,394354157.6,391749570.8,378666001.8,395065007.2,395064990.4,395064626.3,395058583.1,394983332.0,394693187.8,393767657.7,388284783.8,364178217.4,395058050.1,394979952.0,393722657.3,388074778.2,363178208.9,159343580.7,382320597.0,395065008.9,393164781.9,187448000000.0,25839350018,155428000000.0,22590228802,20715979671,1.104850292,76.70800018,100.0079346,186.103302,26.0739193,6854.210069
2019-09-21,5773349,1013,7539444,2809424,103000000000.0,14617873146,13690740.38,13112871.33,5573630.067,16182152.18,17897096.37,17667993.52,16772203.75,17944563.83,17918917.09,17766624.02,17126320.53,17946960.45,17944283.51,17914991.1,17757332.01,17755916.45,16189571.05,17949842.32,14071784.31,14.93197522,17944563.83,48970,37926,63433,57201,53537,44990,31332,13551,287,30806,13217,5164,1010,8,392528703.3,392528705.7,392599884.5,0.000489672,392550202.2,392550202.2,392550202.2,392550202.2,392550202.2,392550199.8,372295575.8,358180229.5,235229116.5,392550202.2,99.533785,394386964.0,394359587.1,394202181.7,393675619.0,391054832.7,377808611.6,394388898.7,394388881.9,394388516.9,394382464.2,394307028.3,394015686.5,393075152.3,387504753.1,363125092.2,394381938.2,394303688.3,393034152.3,387344752.3,361925092.0,159005933.7,381313590.5,394388900.4,392550202.2,187830000000.0,25790346068,155699000000.0,22485098288,20681802140,1.104850292,76.70800018,100.0079346,186.103302,26.0739193,6853.982901
2019-09-22,5778153,1012,7550273,2811064,103000000000.0,14638933646,13692285.76,13114567.51,5571108.106,16184224.4,17898970.04,17669517.87,16773095.72,17946634.35,17920870.73,17768368.6,17127519.27,17949073.15,17946648.49,17922119.54,17770866.01,17757980.19,16194954.2,17951917.32,14073668.05,14.92593731,17946634.35,49132,38060,63631,57389,53713,45129,31443,13629,289,30918,13295,5215,1030,7,392163028.6,392163031.0,392215468.6,0.000491436,392163804.7,392163804.7,392163804.7,392163804.7,392163804.7,392163802.3,371908927.0,357960707.0,235374014.9,392163804.7,99.614744,393678543.6,393651176.1,393493597.1,392962207.3,390337929.5,376734975.0,393680479.2,393680462.3,393680095.9,393674030.7,393598440.9,393305906.9,392358208.4,386741159.2,362183782.0,393673505.7,393595100.9,392316208.4,386611159.2,360683781.6,148193986.0,380280913.8,393680480.9,392163804.7,188166000000.0,25720890329,155936000000.0,22356162011,20634956510,1.104850292,76.70800018,100.0079346,186.103302,26.0739193,7572.266104
2019-09-23,5785684,1010,7561738,2815444,103000000000.0,14653058028,13693915.46,13115968.08,5564760.441,16186030.6,17900356.5,17670456.77,16773019.48,17948057.63,17922310.83,17769566.09,17127746.4,17950451.15,17947696.67,17916047.92,17753536.65,17758965.28,16195125.54,17953342.32,14075267.16,14.92908983,17948057.63,49516,38424,64031,57774,54080,45461,31748,13880,292,31756,13883,5539,1084,10,388701467.9,388701470.3,388751808.7,0.000494808,388697809.1,388697809.1,388697809.1,388697809.1,388697809.1,388697806.7,368309394.9,354411852.3,234769375.0,388697809.1,99.573723,390359907.4,390332706.0,390175703.5,389638519.5,386934175.1,372802261.9,390361829.1,390361812.1,390361444.0,390355368.3,390279542.4,389981975.1,389005338.9,383294765.1,357495307.3,390355376.3,390279572.4,389006338.9,383334765.0,357495307.3,177766039.6,376160335.8,390361830.8,388697809.1,188424000000.0,25650655741,156178000000.0,22235606026,20591505050,1.101904154,76.76264954,100.0449371,186.1853943,26.11279297,7537.857697
2019-09-24,5785562,1012,7563027,2816851,103000000000.0,14670301677,13696004.83,13118184.71,5618225.089,16189012.89,17902376.03,17672478.48,16773435.57,17950019.01,17924349.44,17771628.96,17128960.34,17952380.24,17949348.77,17914958.94,17738909.86,17760736.52,16200653.09,17955304.82,14077204.52,14.95712775,17950019.01,49687,38525,64264,57978,54256,45591,31797,13830,289,31816,13837,5428,1051,9,387761137.8,387761143.3,387700196.7,0.000495877,387621669.3,387621669.3,387621669.3,387621669.3,387621669.3,387621666.9,367087786.1,351463097.9,237058377.1,387621669.3,99.613954,389121934.9,389094620.4,388937196.4,388386254.7,385748187.8,372702287.3,389123861.0,389123843.9,389123473.6,389117366.1,389041174.9,388740685.5,387755824.2,382681029.5,357951249.0,389117385.1,389041244.8,387765823.4,382771027.3,358151245.8,171832903.6,376436456.3,389123862.7,387621672.4,188599000000.0,25609700272,156356000000.0,22147719401,20563702327,1.099372268,77.02685547,100.1467285,183.7127228,26.01560974,7530.411059
2019-09-25,5789718,1008,7569362,2818563,102000000000.0,14687078480,13697186.34,13118947.24,5630119.816,16190583.96,17904375.15,17674263.86,16774061.89,17951970.33,17926387.24,17773510.87,17129998.88,17954324.78,17951249.6,17916514.74,17738246.48,17762160.04,16203765.16,17957254.82,14077874.12,14.96285118,17951970.33,49556,38262,64513,58207,54466,45761,31923,13881,285,31383,13540,5204,999,8,415560621.7,415560633.7,415703063.9,0.000486646,415683467.9,415683467.9,415683467.9,415683467.9,415683467.9,415683459.0,395149830.4,379137419.0,264815146.6,415683467.9,99.589553,417394551.2,417364932.9,417199498.3,416606659.4,413908724.4,400413038.5,417396647.5,417396630.4,417396258.4,417390135.4,417313662.0,417010696.0,416008293.1,410976673.9,386252779.0,417389595.4,417310252.0,415953292.6,410736667.7,384952749.5,182769632.6,405122162.5,417396649.3,415683471.1,188581000000.0,25614267588,156375000000.0,22258900581,20635330851,1.101685524,76.66240692,99.98015594,185.7749176,26.21969032,7248.658736
2019-09-26,5793509,1012,7574117,2819294,102000000000.0,14704636860,13699345.37,13121872.31,5636906.158,16192429.23,17906514.21,17676069.66,16775517.4,17954107.41,17928538.18,17775436.28,17131566.33,17956450.32,17953269.24,17917643.47,17734312.95,17764069.38,16208550.39,17959392.32,14080016.45,14.96263803,17954107.41,49896,38569,64893,58575,54817,46092,32219,14124,296,32239,14136,5568,1070,10,417851577.5,417851589.5,417664814.4,0.000490759,417581957.0,417581957.0,417581957.0,417581957.0,417581957.0,417581948.1,396899158.4,380934453.6,268783309.6,417581957.0,99.770411,418540769.5,418510941.1,418343912.3,417740120.2,414968495.8,401065626.0,418542873.5,418542856.2,418542483.1,418536343.2,418459670.9,418152931.8,417120419.5,411931576.9,386587687.2,418536363.2,418459790.9,417130418.8,412041568.7,386787684.0,196604534.1,405419101.3,418542875.2,417581960.1,188446000000.0,25589631342,156331000000.0,22313194274,20678767680,1.095290303,76.79000854,100.0819626,185.0907593,26.28771782,7734.512172
2019-09-27,5798321,1008,7582293,2820004,102000000000.0,14718428032,13701187.74,13123361.58,5652559.96,16194826.64,17908082.33,17677300.04,16776134.38,17955756.12,17930150.22,17776803.82,17132417.53,17958103.33,17954947.73,17919520.19,17737139.13,17765566.53,16214080.13,17961042.32,14081171.47,14.96120986,17955756.12,49970,38555,65146,58801,55021,46250,32335,14208,295,31798,13871,5390,1051,7,424296470.8,424296483.8,424388469.0,0.000492483,424356011.7,424356011.7,424356011.7,424356011.7,424356011.7,424356001.8,403690367.7,387604741.0,235102470.1,424356011.7,98.987615,428693881.2,428663116.7,428491453.3,427876313.2,425071475.0,410758408.4,428696055.4,428696038.1,428695663.0,428689504.2,428612755.3,428303134.0,427256649.2,422141053.0,396547286.7,428688967.2,428609385.3,427191648.8,421921048.4,395347278.1,165858829.0,415453646.4,428696057.2,424356014.8,188284000000.0,25565615010,156223000000.0,22319425864,20698161927,1.092275381,76.87199402,100.1930084,182.7939911,26.24884796,7949.977713
2019-09-28,5804819,1006,7592227,2823046,102000000000.0,14734918360,13703131.07,13125048.88,5650860.363,16197002.05,17909986.48,17678883.84,16776953.57,17957741.65,17932101.22,17778530.76,17133483.61,17960091.29,17956938.26,17921512.85,17739123.09,17767221.75,16213618.19,17963029.82,14083460.87,14.94463862,17957741.65,50080,38638,65289,58935,55138,46341,32400,14249,300,32411,14252,5580,1074,10,428503751.3,428503889.8,428512019.0,0.000493496,428465341.0,428465341.0,428465341.0,428465341.0,428465341.0,428465205.6,407581991.4,391496659.8,238045228.6,428465341.0,99.999713,428464255.6,428433418.8,428261441.6,427648863.3,424861040.3,410709965.7,428466431.7,428466414.3,428466038.0,428459867.0,428383016.5,428071873.0,427018022.0,421971939.4,396691665.4,428459878.0,428383046.5,427025021.5,422051938.8,396891662.2,201018668.1,415387011.8,428466433.4,428465344.1,188106000000.0,25540188140,156131000000.0,22268653362,20688781356,1.092275381,76.87199402,100.1930084,182.7939911,26.24884796,7899.011412
2019-09-29,5813082,1009,7606852,2824797,102000000000.0,14748798978,13704322.0,13126057.01,5648835.94,16198481.9,17911526.09,17680055.92,16777444.45,17959439.45,17933725.9,17779812.41,17134412.07,17961786.55,17958590.3,17922680.28,17738178.52,17768701.91,16214759.37,17964729.82,14084488.46,14.93986755,17959439.45,50197,38722,65450,59077,55268,46440,32476,14307,303,31947,13969,5431,1061,6,427673902.7,427674065.1,427722922.5,0.000495012,427689976.2,427689976.2,427689976.2,427689976.2,427689976.2,427689816.9,406727858.7,390710201.8,147874876.6,427689976.2,99.777253,428642423.5,428611518.6,428439011.4,427824899.9,424998665.1,410809167.0,428644606.1,428644588.6,428644210.4,428638025.4,428561055.3,428249181.4,427184319.6,422088808.6,396573577.0,428637496.4,428557675.3,427124319.6,421928808.6,395473576.7,166093434.5,415336313.7,428644607.8,427689979.3,187881000000.0,25472484468,156045000000.0,22182871937,20661397376,1.092275381,76.87199402,100.1930084,182.7939911,26.24884796,7993.329315
2019-09-30,5823575,1015,7616812,2829564,102000000000.0,14762608534,13706045.2,13128393.71,5641030.177,16200656.48,17913149.4,17681168.14,16777303.91,17961068.2,17935333.72,17781169.66,17134514.67,17963418.76,17960292.49,17924944.76,17742930.94,17769647.45,16213075.33,17966354.82,14086259.72,14.94894186,17961068.2,50357,38834,65676,59279,55451,46589,32578,14366,306,32045,14029,5487,1071,6,426765306.0,426764469.2,426814674.9,0.000494966,426783473.0,426783473.0,426783473.0,426783473.0,426783473.0,426783312.5,405770563.0,389423822.8,146219734.5,426783473.0,99.283266,429862099.9,429830994.9,429658239.6,429041999.1,426146982.0,411718175.9,429864295.1,429864277.5,429863897.8,429857689.6,429780533.2,429467789.3,428394865.5,423227242.0,397669975.0,429857156.6,429777163.2,428334865.5,423077242.0,396569974.7,163878394.8,416306030.2,429864296.8,426782475.7,187533000000.0,25353410789,155934000000.0,22073777289,20621717723,1.094271421,76.92666626,100.2300339,184.5336609,26.33631134,7707.776862
2019-10-01,5827234,1011,7623254,2831281,102000000000.0,14777860010,13705585.89,13128987.93,5621129.253,16201663.24,17914901.38,17682923.27,16777901.46,17962854.12,17937122.83,17782869.15,17135709.86,17965206.95,17962087.87,17926803.0,17745098.93,17771304.11,16212383.12,17968142.32,14087632.09,14.9450694,17962854.12,50560,39001,65930,59505,55659,46753,32687,14451,304,32703,14455,5738,1102,7,425163309.0,425163472.7,425123101.0,0.000496594,425078737.3,425078737.3,425078737.3,425078737.3,425078737.3,425078576.9,403830502.9,387122836.5,139306549.8,425078737.3,99.290348,428114523.9,428083480.6,427910980.9,427295019.4,424395805.3,409696420.1,428116713.8,428116696.2,428116314.4,428110078.3,428032889.0,427719288.0,426648460.0,421298276.6,395426938.8,428110094.3,428032929.0,426657459.3,421378274.9,395726935.6,175217021.5,414291547.8,428116715.6,425078740.4,187118000000.0,25168323565,155862000000.0,22066007922,20632262067,1.089965701,77.00152588,100.2782974,183.028595,26.24884796,7603.421674
2019-10-02,5830546,1009,7624226,2834609,102000000000.0,14793642149,13705983.15,13130637.73,5612132.348,16203645.89,17916752.1,17684628.71,16778249.15,17964699.8,17938938.55,17784642.26,17136589.87,17967059.76,17963961.21,17928849.69,17748400.35,17773003.71,16212132.74,17969992.32,14087201.49,14.93192993,17964699.8,50430,38703,66142,59701,55847,46914,32784,14510,300,32802,14517,5731,1092,10,455881122.6,455881543.8,455788089.2,0.000496405,455726849.1,455726849.1,455726849.1,455726849.1,455726849.1,455726431.1,434355469.8,417513977.2,171040728.2,455726849.1,99.577795,457656300.8,457622932.5,457438265.8,456810058.2,453770506.1,438388942.8,457658686.4,457658668.7,457658285.6,457652024.5,457574646.8,457257268.9,456200007.3,450739631.2,425329186.7,457652042.5,457574716.8,456208006.7,450829628.5,425729168.5,222318485.4,444037027.1,457658688.2,455726852.2,186691000000.0,25055568004,155808000000.0,21982183449,20604407439,1.0934937,77.17502594,100.3803482,179.8814697,26.22941017,7338.687417
2019-10-03,5837943,1008,7636338,2836221,102000000000.0,14809124147,13707692.6,13132365.64,5606713.855,16205612.23,17918482.74,17686043.12,16778936.25,17966538.14,17940734.36,17786141.27,17137544.52,17968892.28,17965750.05,17930220.59,17747447.91,17774566.94,16213377.31,17971829.82,14087208.84,14.92764884,17966538.14,50485,38641,66395,59936,56078,47100,32920,14568,300,32938,14575,5794,1110,12,473672858.7,473723277.0,473625663.6,0.0004947,473561863.7,473561863.7,473561863.7,473561863.7,473561863.7,473511465.6,452097960.4,435957282.7,142919178.3,473561863.7,99.418785,476277176.8,476242330.8,476050990.5,475401521.1,472226629.8,455993914.2,476279675.1,476279657.4,476279272.5,476272984.8,476195282.1,475877829.0,474819673.4,469237530.9,443577959.6,476273002.8,476195352.1,474827672.8,469327528.2,443777956.4,253439594.2,462272864.6,476279676.8,473561866.8,186230000000.0,24957032129,155751000000.0,21896915933,20575270787,1.096370935,77.43069458,100.4638214,181.8557434,26.21969032,7716.846355
2019-10-04,5840917,1009,7642353,2836887,102000000000.0,14824352520,13709930.76,13134096.92,5606563.629,16207422.39,17920186.42,17687644.83,16779959.56,17968371.21,17942478.03,17787746.18,17138947.53,17970726.74,17967551.36,17931681.78,17747705.36,17776478.69,16215113.16,17973667.32,14089007.29,14.9212714,17968371.21,50637,38719,66628,60135,56265,47235,32995,14605,304,32446,14241,5572,1083,9,474143571.2,474193992.7,474264917.9,0.00049723,474228185.5,474228185.5,474228185.5,474228185.5,474228185.5,474177763.4,452776409.0,436594816.1,138716271.8,474228185.5,99.390217,477084439.8,477049419.6,476856695.9,476207203.0,473063105.6,457091792.3,477086957.6,477086939.9,477086552.8,477080239.9,477002412.5,476683646.7,475623985.6,470028018.3,444262237.3,477079690.9,476998772.5,475565985.6,469858016.5,443162237.1,219641627.4,463092598.4,477086959.4,474228188.6,185600000000.0,24795423418,155663000000.0,21807542455,20543512424,1.097538233,77.55854034,100.5473175,184.5336609,26.20025444,7750.650998
2019-10-05,5844322,1007,7647497,2839478,102000000000.0,14840587950,13711303.39,13130274.23,5602146.252,16209690.98,17922041.57,17689262.19,16780790.24,17970345.33,17944354.46,17789512.91,17140192.2,17972700.94,17969518.22,17933473.52,17749084.85,17778293.28,16216214.89,17975642.32,14088664.07,14.91008551,17970345.33,50690,38738,66735,60220,56332,47273,32998,14578,304,33008,14581,5734,1102,11,474020504.0,474070979.3,474078964.1,0.000498311,474032945.2,474032945.2,474032945.2,474032945.2,474032945.2,473982477.1,452573646.0,436514295.6,131486457.8,474032945.2,99.398649,476847494.8,476812430.6,476619306.7,475978092.5,472871662.3,456874488.7,476850017.6,476849999.7,476849611.2,476843285.5,476765323.9,476446253.3,475391140.8,469779978.6,444202648.8,476843295.5,476765353.9,475396140.6,469849977.9,444402645.6,236364583.5,462989576.2,476850019.3,474032948.4,184755000000.0,24395246514,155573000000.0,21710982686,20507569754,1.097538233,77.55854034,100.5473175,184.5336609,26.20025444,7870.955016
2019-10-06,5846492,1007,7654000,2840736,102000000000.0,14855345526,13711183.76,13130691.45,5595415.504,16210990.65,17923775.8,17690799.98,16781700.73,17972204.33,17946142.15,17791123.75,17141371.14,17974553.13,17971271.54,17934271.05,17745724.73,17780117.4,16218354.02,17977504.82,14088944.72,14.90669541,17972204.33,50798,38828,66884,60356,56454,47371,33053,14613,307,32496,14245,5550,1078,9,473381887.2,473432441.1,473637140.6,0.000499038,473614435.6,473614435.6,473614435.6,473614435.6,473614435.6,473563865.4,452147255.4,436142182.3,124473514.5,473614435.6,99.463883,476113882.4,476078796.5,475885764.4,475247171.3,472139984.2,456122008.6,476116404.7,476116386.8,476115997.3,476109651.7,476031616.3,475712231.3,474661639.9,468976276.8,443358879.9,476109094.7,476027936.3,474591639.0,468776267.0,441958850.4,216450364.4,462173239.0,476116406.5,473614438.7,184230000000.0,24066474682,155481000000.0,21612771963,20470194346,1.097538233,77.55854034,100.5473175,184.5336609,26.20025444,8102.53023
2019-10-07,5853018,1006,7653419,2843217,102000000000.0,14871486694,13713016.36,13132154.44,5597359.725,16213061.65,17925828.3,17692505.79,16782613.55,17974139.49,17948117.0,17792965.02,17142636.49,17976503.4,17973342.0,17937559.5,17753853.89,17781745.18,16218385.68,17979442.32,14089466.13,14.91315777,17974139.49,51017,39023,67144,60592,56679,47551,33179,14687,307,33195,14693,5777,1118,9,469407283.8,469457867.6,469419006.9,0.00049856,469359928.3,469359928.3,469359928.3,469359928.3,469359928.3,469309358.1,447889027.6,431548395.7,130354463.6,469359928.3,99.380152,472233994.6,472199115.6,472008043.4,471364779.9,468276091.8,451898322.8,472236504.9,472236487.0,472236095.6,472229725.1,472151399.5,471828446.5,470783933.4,465127148.4,439372504.9,472229741.1,472151459.5,470792932.8,465227145.7,439672500.7,214193948.5,458246447.2,472236506.7,469359931.4,183452000000.0,23786356771,155345000000.0,21518661866,20434274124,1.098659635,77.3576355,100.389595,183.9766235,26.24884796,8073.545366
