date,AdrBal1in1MCnt,AdrBal1in100KCnt,AdrBalUSD1Cnt,AdrBalUSD10Cnt,AdrBalUSD100Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AdrBalUSD10MCnt,CapMrktFFUSD,CapRealUSD,RevAllTimeUSD,SplyActEver,SplyAdrBal1in1B,SplyAdrBal1in100M,SplyAdrBal1in10M,SplyAdrBal1in100K,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD1K,SplyAdrBalUSD10K,SplyAdrBalUSD100K,SplyAdrBalUSD1M,SplyAdrBalUSD10M,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyMiner0HopAllUSD,total_balance,fish_pct,usdc_AdrBal1in10BCnt,usdc_AdrBal1in100MCnt,usdc_AdrBalCnt,usdc_AdrBalNtv0.001Cnt,usdc_AdrBalNtv0.01Cnt,usdc_AdrBalNtv0.1Cnt,usdc_AdrBalNtv10Cnt,usdc_AdrBalNtv100Cnt,usdc_AdrBalNtv10KCnt,usdc_AdrBalNtv100KCnt,usdc_AdrBalNtv1MCnt,usdc_AdrBalUSD1Cnt,usdc_AdrBalUSD100Cnt,usdc_AdrBalUSD10KCnt,usdc_AdrBalUSD100KCnt,usdc_AdrBalUSD1MCnt,usdc_AdrBalUSD10MCnt,usdc_CapRealUSD,usdc_SER,usdc_SplyAct10yr,usdc_SplyAct90d,usdc_SplyAct7d,usdc_SplyAdrBal1in1B,usdc_SplyAdrBal1in10M,usdc_SplyAdrBal1in1M,usdc_SplyAdrBal1in10K,usdc_SplyAdrBal1in1K,usdc_SplyAdrBalNtv0.01,usdc_SplyAdrBalNtv100K,usdc_SplyAdrBalUSD1,usdc_SplyAdrBalUSD1K,usdc_SplyAdrBalUSD1M,usdc_SplyAdrTop100,usdc_SplyFF,SME_5_close-price,SME_10_close-price,SME_14_close-price,SME_20_close-price,SME_30_close-price,SME_100_close-price,SME_10_market-cap,SME_14_market-cap,SME_20_market-cap,SME_30_market-cap,SME_100_market-cap,SME_200_market-cap,EMA5_close-price,EMA10_close-price,EMA14_close-price,EMA20_close-price,EMA30_close-price,EMA50_close-price,EMA100_close-price,EMA200_close-price,EMA5_market-cap,EMA10_market-cap,EMA14_market-cap,EMA20_market-cap,EMA30_market-cap,EMA50_market-cap,EMA100_market-cap,EMA200_market-cap,bol_upper_band,price_7d
2021-10-01,99594,9393,33629424,25112024,15458077,6499137,91958,8283,698000000000.0,400000000000.0,33034512565,17056498.14,18758462.43,18466124.53,17421613.38,11048563.2,18824996.22,18788368.92,18596269.81,17835340.05,16134338.03,18828238.85,18820166.17,18751838.25,18435107.09,17292177.15,15373012.04,10827576.32,18647751.23,17240467.8,18831650.04,86435492828.0,18824996.22,22.64304152,779818,263058,1151599,1086155,1051594,988485,567948,379353,42119,11888,2018,835688,368691,40943,11519,1961,235,28587966880.0,0.007685963,28587929908.0,22783391174.0,16226176580.0,28983164143.0,28773277976.0,28332342941.0,22808286966.0,17578850798.0,28985441061.0,27641292799.0,28985361889.0,28882087064.0,24756620131.0,17879578038.0,28587930562.0,42408.31723,42660.53544,43743.18754,44606.88022,45969.49165,41387.89728,805216000000.0,825006000000.0,840614000000.0,865563000000.0,777508000000.0,848629000000.0,42687.53437,43147.36488,43630.48246,44234.14211,44761.87224,44674.17005,43724.84239,41938.82673,805571000000.0,814078000000.0,822886000000.0,833836000000.0,843210000000.0,840783000000.0,821651000000.0,786508000000.0,49613.49221,51132.63631
2021-10-02,99587,9394,33571695,25040691,15415803,6478128,91779,8257,694000000000.0,400000000000.0,33077364998,17057475.71,18759724.48,18467609.43,17423265.37,11049124.83,18826188.19,18789594.26,18597755.14,17836918.74,16135930.76,18829408.75,18821300.74,18752776.95,18435232.18,17290755.75,15369475.27,10822508.33,18648953.87,17240880.84,18832825.04,85937754379.0,18826188.19,22.65369998,777229,262533,1149499,1083956,1049328,986209,565443,377346,42005,11849,2009,833447,366913,40930,11540,1959,238,28764930174.0,0.007644092,28763439009.0,22940776121.0,16274568262.0,29159327500.0,28949236025.0,28507402023.0,22974042968.0,17820637127.0,29161621405.0,27819775887.0,29161542303.0,29058738439.0,24944860898.0,18092903339.0,28763439663.0,43377.32024,43440.0607,43811.27455,44756.14962,45948.11902,41532.68986,819829000000.0,826031000000.0,843469000000.0,865192000000.0,780261000000.0,847918000000.0,44518.98167,44062.73059,44237.33496,44610.1168,44982.51767,44811.72715,43813.10048,42000.94663,839357000000.0,830960000000.0,834092000000.0,840797000000.0,847321000000.0,843377000000.0,823340000000.0,787706000000.0,50008.75016,51059.74267
2021-10-03,99622,9397,33585747,25066034,15482972,6504557,92078,8295,700000000000.0,401000000000.0,33134043576,17058372.47,18760533.58,18468180.76,17423305.93,11047067.12,18827145.61,18790437.44,18598436.5,17837321.92,16135513.29,18830352.55,18822312.78,18754023.22,18437796.1,17295038.22,15375068.51,10827754.89,18649520.57,17240729.54,18833762.54,86676323396.0,18827145.61,22.65505992,778633,262778,1151303,1085678,1051001,987844,566817,378297,42036,11870,2002,842511,378316,42072,11876,2002,251,28858415898.0,0.007644228,28856803613.0,23028939427.0,16357204399.0,29259807742.0,29048968968.0,28605561334.0,23053519430.0,17839264095.0,29262111077.0,27918474550.0,29262039441.0,29165385524.0,25081513034.0,18163031630.0,28856804267.0,44483.4015,43859.1146,43776.35561,44835.2768,45896.08493,41663.71299,827841000000.0,825504000000.0,845042000000.0,864300000000.0,782764000000.0,847120000000.0,45605.24179,44738.19085,44709.3919,44911.79729,45162.85601,44928.04225,43891.60863,42058.42738,859765000000.0,843619000000.0,842958000000.0,846491000000.0,850757000000.0,845620000000.0,824869000000.0,788829000000.0,50225.04508,51775.67374
2021-10-04,99667,9411,33524184,25087756,15570191,6566107,92898,8412,716000000000.0,401000000000.0,33179724816,17058921.77,18761587.99,18469065.17,17423160.16,11043696.94,18828141.87,18791488.17,18599418.69,17837591.53,16134507.82,18831348.74,18823513.92,18756250.03,18443625.88,17308166.21,15389713.8,10845529.69,18649574.12,17237575.77,18834737.54,88640685163.0,18828141.87,22.66073832,781636,264084,1154507,1088827,1054085,990927,569704,380115,42438,11911,2004,838002,369462,41178,11523,1945,245,28845100203.0,0.0076814,28848747552.0,22991775750.0,16424757149.0,29258144801.0,29046389994.0,28598201223.0,23028264297.0,17778014967.0,29260457082.0,27904862061.0,29260377854.0,29156792912.0,25002681637.0,18151855396.0,28848748206.0,45937.92069,44189.32189,43841.4936,44992.43366,45841.03302,41827.11134,834213000000.0,826845000000.0,848109000000.0,863401000000.0,785880000000.0,846166000000.0,46497.81824,45382.69636,45185.86914,45232.86147,45364.15376,45059.60808,43978.56631,42120.36313,876621000000.0,855748000000.0,851941000000.0,852571000000.0,854601000000.0,848158000000.0,826562000000.0,790038000000.0,50598.54847,50792.42117
2021-10-05,99597,9422,33620905,25335509,15796206,6753013,98175,9290,749000000000.0,403000000000.0,33228447588,17059953.89,18762770.3,18470755.57,17425457.59,11051652.58,18829161.5,18792577.96,18600928.9,17839635.98,16137278.38,18832427.91,18825052.82,18761371.73,18464438.71,17409712.18,15501396.26,11026433.11,18651157.49,17240285.19,18835762.54,92708986696.0,18829161.5,22.62526932,782773,263740,1156029,1090147,1055381,992217,570791,380393,42334,11834,1999,839319,369831,41083,11480,1937,242,28912798200.0,0.007663778,28912898854.0,22996659056.0,15891981696.0,29353663281.0,29141583545.0,28692851294.0,23164699577.0,18042958889.0,29355986292.0,28003538580.0,29355907096.0,29252308906.0,25120345159.0,18289235657.0,28912899505.0,47472.43358,44840.12831,44293.44258,45098.67368,45815.93977,41999.47392,846017000000.0,835558000000.0,850173000000.0,862977000000.0,789156000000.0,845400000000.0,47418.62293,46087.7029,45729.11756,45616.4206,45615.51367,45224.33845,44083.15375,42191.40661,893684000000.0,868851000000.0,862057000000.0,859737000000.0,859324000000.0,851282000000.0,828567000000.0,791409000000.0,50950.9141,51932.80525
2021-10-06,99643,9436,33831922,25666656,16121443,6935371,101125,9636,805000000000.0,406000000000.0,33282072278,17060783.57,18763328.73,18470845.34,17424387.49,11046145.48,18829959.6,18793227.42,18601214.67,17839239.6,16135983.54,18833290.69,18826357.19,18765173.72,18478660.21,17442420.57,15552539.44,11083002.31,18651942.02,17240965.18,18836581.29,99654929456.0,18829959.6,22.64653494,786416,265812,1159884,1093944,1059187,996003,574320,383051,42539,11863,1978,850585,383065,42560,11866,1978,254,28934698036.0,0.007730242,28934001277.0,23005189653.0,15632132747.0,29319395566.0,29105760178.0,28652951559.0,23119299847.0,18069547054.0,29321723637.0,27964001600.0,29321651947.0,29223760082.0,25119626252.0,18287766684.0,28934001928.0,49034.36719,45721.34221,45099.32619,45272.79675,45815.0327,42170.09093,862493000000.0,850718000000.0,853489000000.0,863036000000.0,792393000000.0,844832000000.0,48835.41336,47102.48314,46521.10112,46192.85618,46006.0608,45477.07005,44233.36842,42285.71096,920137000000.0,887794000000.0,876855000000.0,870528000000.0,866661000000.0,856056000000.0,831427000000.0,793216000000.0,51691.67141,51607.84435
2021-10-07,99619,9449,33771456,25543079,15983823,6855584,100052,9505,781000000000.0,407000000000.0,33328501031,17061723.74,18764251.06,18472239.97,17426873.3,11051527.48,18830844.45,18794136.07,18602452.43,17841388.23,16139459.58,18834152.84,18827027.9,18764830.5,18474690.12,17432651.28,15537407.81,11062002.21,18653343.91,17243912.01,18837462.54,96747899172.0,18830844.45,22.6375806,789021,265904,1163173,1097072,1062328,999111,577096,384905,42698,11856,1979,845986,374253,41442,11498,1923,241,29272013707.0,0.007709864,29272011980.0,23338365433.0,16005888509.0,29662497777.0,29446849771.0,28988503125.0,23423057307.0,18269947700.0,29664850429.0,28298075055.0,29664771050.0,29559928794.0,25403551879.0,18706102446.0,29272012631.0,50480.99309,46929.15667,45944.16781,45649.57337,45904.20621,42378.67257,884427000000.0,866734000000.0,860673000000.0,864763000000.0,796363000000.0,844605000000.0,51028.61082,48613.85088,47706.95507,47071.15614,46613.08951,45866.79301,44454.78698,42416.35071,961651000000.0,916319000000.0,899231000000.0,887114000000.0,878146000000.0,863453000000.0,835650000000.0,795719000000.0,53448.89451,52626.40244
2021-10-08,99637,9455,33792104,25564632,15993889,6861333,100132,9523,783000000000.0,408000000000.0,33377341803,17062497.65,18764948.71,18472899.75,17427363.06,11049434.29,18831590.76,18794862.65,18603164.39,17841981.93,16139233.3,18834904.02,18827777.45,18765628.51,18475786.97,17434091.59,15539399.39,11062139.38,18654149.18,17244868.08,18838212.54,96977293998.0,18831590.76,22.62705798,790511,265887,1165797,1098977,1064207,1000992,578825,386143,42819,11887,2007,847826,375485,41538,11527,1950,239,29530328963.0,0.007708245,29530884540.0,23528231773.0,16416718640.0,29907954130.0,29690520413.0,29229347270.0,23616229743.0,18524298789.0,29910330136.0,28539204738.0,29910250723.0,29805037255.0,25638708972.0,18832011296.0,29530885191.0,51704.35988,48093.88069,46580.86051,45982.87025,46134.18728,42557.92859,906463000000.0,878779000000.0,866807000000.0,869206000000.0,799773000000.0,844309000000.0,51983.93921,49573.98636,48531.97386,47721.00755,47082.86412,46181.60882,44641.71389,42530.56211,979517000000.0,934306000000.0,914701000000.0,899317000000.0,886991000000.0,869406000000.0,839207000000.0,797903000000.0,54593.81619,53053.0318
2021-10-09,99670,9457,33718413,25536782,16044317,6903514,100899,9631,799000000000.0,408000000000.0,33418888539,17063269.72,18766094.2,18474234.35,17428663.1,11047043.0,18832549.74,18795945.88,18604521.13,17843396.87,16140291.09,18835854.72,18828918.05,18767652.58,18480743.83,17443794.3,15552162.45,11079216.64,18654709.11,17243058.29,18839150.04,98920107664.0,18832549.74,22.64383097,790962,265040,1167114,1099725,1064901,1001633,579155,385860,42535,11861,1995,856185,386387,42604,11897,2003,255,29582998007.0,0.007696356,29580415989.0,23579602708.0,16479884496.0,29956466878.0,29738914934.0,29279304053.0,23666168744.0,18521557674.0,29958852426.0,28595857146.0,29958780767.0,29860220439.0,25763500160.0,18906740288.0,29580416639.0,52849.95315,49393.93692,47385.05832,46270.08577,46398.38424,42746.3231,930574000000.0,893556000000.0,872241000000.0,874199000000.0,803338000000.0,844289000000.0,52659.6053,50380.70474,49262.50234,48320.0485,47529.83659,46488.64131,44827.24307,42644.7947,991895000000.0,949278000000.0,928294000000.0,910492000000.0,895356000000.0,875181000000.0,842720000000.0,800080000000.0,55558.32752,54841.23113
2021-10-10,99669,9466,33697547,25508839,16025714,6888916,100699,9614,794000000000.0,409000000000.0,33471270212,17064032.11,18767036.05,18475246.06,17429692.72,11049746.8,18833550.18,18796915.09,18605491.19,17844650.91,16140784.19,18836844.62,18829871.75,18768346.43,18480742.42,17442535.67,15549478.4,11077188.1,18655656.12,17243655.05,18840143.79,98377241687.0,18833550.18,22.63935742,628376,258712,1164748,1097222,1062287,998939,575885,381933,42317,11859,2004,845517,371214,41124,11514,1951,240,29635954933.0,0.00767206,29635806677.0,23642530791.0,16611159347.0,30016742009.0,29799438254.0,29338742583.0,23647426282.0,18564725802.0,30019203898.0,28666156687.0,30019124341.0,29915424202.0,25784922227.0,19067969580.0,29635807328.0,54022.99875,50747.71617,48261.38726,46657.80682,46685.26821,42960.80204,956164000000.0,910002000000.0,879589000000.0,879610000000.0,807424000000.0,844394000000.0,53481.55698,51243.38758,50044.23007,48968.18296,48019.87683,46827.3401,45031.16816,42768.98043,1007440000000.0,965504000000.0,942991000000.0,922685000000.0,904593000000.0,881586000000.0,846598000000.0,802452000000.0,56751.97734,54596.50961
2021-10-11,99628,9467,33721900,25627952,16190316,6999159,102834,9871,832000000000.0,410000000000.0,33526334769,17064989.35,18768088.04,18476729.28,17431900.86,11050918.2,18834465.57,18797939.87,18606791.45,17846626.97,16143179.71,18837788.08,18831160.39,18771511.83,18491346.28,17466576.25,15591027.98,11124102.67,18656766.76,17244635.46,18841056.29,103000000000.0,18834465.57,22.64083074,626871,256998,1164451,1096844,1061873,998508,575155,380512,42212,11809,2022,852832,381093,42287,11848,2032,246,29753816826.0,0.007617679,29750347547.0,23763042461.0,16863436606.0,30118487909.0,29901931895.0,29440867295.0,23741317419.0,18677254326.0,30120963450.0,28769579267.0,30120891654.0,30023574604.0,25969127558.0,19149783919.0,29750348198.0,54631.57383,51832.97051,49073.88786,47246.75297,47015.57698,43168.41287,976459000000.0,924677000000.0,890837000000.0,885895000000.0,811395000000.0,844634000000.0,53891.66119,51874.02067,50666.58201,49515.20073,48451.6183,47136.53733,45222.86522,42887.81514,1015220000000.0,977374000000.0,954697000000.0,932981000000.0,912734000000.0,887437000000.0,850245000000.0,804724000000.0,57790.34185,54557.10914
2021-10-12,99602,9466,33717381,25577766,16120939,6956571,102051,9765,816000000000.0,411000000000.0,33579783828,17066090.57,18768845.42,18477167.39,17431960.13,11054892.72,18835297.22,18798736.7,18607360.6,17846935.29,16142320.66,18838612.05,18831847.99,18771421.95,18488325.3,17457945.79,15577912.99,11109572.38,18657439.13,17245202.03,18841893.79,101000000000.0,18835297.22,22.63600383,787860,259170,1165012,1097367,1062406,999020,575336,379982,42234,11847,2026,845411,369145,40994,11469,1974,235,29549688743.0,0.007543597,29550156884.0,23520211773.0,16722617958.0,29928995972.0,29715938030.0,29264996765.0,23621430912.0,18552748983.0,29931395960.0,28581419360.0,29931316250.0,29828246649.0,25713599267.0,19015908511.0,29550157534.0,55063.07485,52772.03397,50168.5418,48106.04734,47428.11107,43396.83907,994240000000.0,945381000000.0,907034000000.0,893726000000.0,815739000000.0,845262000000.0,55118.61108,52910.1098,51587.37252,50282.5636,49040.06298,47545.7912,45467.41266,43033.93152,1038390000000.0,996895000000.0,972036000000.0,947434000000.0,923832000000.0,895174000000.0,854888000000.0,807510000000.0,59087.72279,54605.62727
2021-10-13,99618,9499,33728611,25641525,16208876,7009374,102863,9903,833000000000.0,412000000000.0,33627923211,17067099.97,18769874.67,18478193.58,17432827.31,11055930.72,18836351.64,18799797.55,18608398.11,17847729.17,16143308.06,18839682.91,18833069.02,18773375.43,18493066.51,17467843.9,15591680.59,11129072.28,18658299.06,17245216.83,18842950.04,103000000000.0,18836351.64,22.63749707,790834,260845,1168203,1100507,1065530,1002122,578131,381972,42527,11892,2043,856296,382555,42603,11933,2054,248,29521809246.0,0.00758004,29518395877.0,23502107836.0,16721525474.0,29904888956.0,29691056569.0,29238137754.0,23593068729.0,18547210494.0,29907294697.0,28548330581.0,29907222824.0,29809308260.0,25749612174.0,18934015279.0,29518396527.0,55551.16275,53627.76131,51263.16039,48743.43796,47766.10497,43606.2473,1010360000000.0,965830000000.0,919103000000.0,900149000000.0,819721000000.0,845435000000.0,55524.08587,53532.82355,52220.39425,50858.98949,49510.70637,47890.46744,45682.61311,43166.28081,1046210000000.0,1008700000000.0,984009000000.0,958329000000.0,932735000000.0,901710000000.0,858986000000.0,810041000000.0,60094.37408,55661.61152
2021-10-14,99630,9511,33712020,25624936,16198267,7007102,102893,9912,833000000000.0,414000000000.0,33739528729,17067886.54,18770797.41,18479207.28,17434349.89,11056834.7,18837208.76,18800680.07,18609400.71,17849129.6,16144618.82,18840539.37,18833930.7,18774300.78,18494182.14,17469598.25,15592536.08,11129422.95,18659238.15,17246220.94,18843806.29,103000000000.0,18837208.76,22.64613046,794110,262756,1171694,1103919,1068951,1005526,581405,384538,42728,11958,2047,851798,373752,41548,11593,1998,235,29571429637.0,0.007641882,29571215112.0,23538115570.0,16689491575.0,29956359949.0,29740462780.0,29285314883.0,23595311904.0,18583453318.0,29958775723.0,28592177642.0,29958695966.0,29853888523.0,25707802514.0,18990548395.0,29571215762.0,56246.57243,54548.26279,52398.89739,49368.79234,48177.71004,43841.84581,1027670000000.0,987312000000.0,930940000000.0,907962000000.0,824194000000.0,845641000000.0,56178.71921,54251.94398,52922.7398,51490.32248,50025.36956,48266.84072,45916.38287,43308.78534,1058590000000.0,1022280000000.0,997257000000.0,970237000000.0,942453000000.0,908834000000.0,863430000000.0,812761000000.0,61214.2611,57454.25047
2021-10-15,99620,9514,33948373,25935511,16501714,7180498,105750,10282,892000000000.0,416000000000.0,33739528729,17068867.58,18771490.94,18479818.45,17434770.36,11054921.51,18838074.71,18801439.09,18609991.1,17849897.58,16146127.43,18841460.8,18835243.85,18777876.13,18508154.33,17498537.47,15641920.32,11189353.7,18660402.0,17248711.23,18844687.54,110000000000.0,18838074.71,22.64158082,796913,264515,1174508,1106673,1071700,1008242,583985,386394,42831,12034,2066,862304,386454,42876,12057,2075,247,29496487364.0,0.007679042,29495079480.0,23480758651.0,16585195095.0,29878067144.0,29661760555.0,29207179914.0,23483978977.0,18392877508.0,29880482987.0,28511957845.0,29880411011.0,29781959761.0,25670290367.0,18855184986.0,29495080131.0,56711.96672,55367.48273,53369.83351,50103.80552,48521.61003,44074.87023,1043180000000.0,1005530000000.0,944597000000.0,914508000000.0,828619000000.0,845859000000.0,56603.29007,54833.85085,53526.69873,52058.14242,50504.53487,48627.05997,46144.81948,43449.51814,1066700000000.0,1033300000000.0,1008680000000.0,980967000000.0,951514000000.0,915660000000.0,867775000000.0,815449000000.0,62044.51423,55814.61279
2021-10-16,99622,9513,33921019,25936508,16471877,7155002,105479,10228,885000000000.0,417000000000.0,33794950258,17069515.73,18772276.47,18480821.34,17436248.23,11055460.14,18838894.15,18802217.6,18610950.38,17851161.91,16146735.39,18842286.4,18835997.33,18778320.9,18507736.18,17496710.76,15638440.16,11181191.46,18661713.89,17250650.78,18845518.79,110000000000.0,18838894.15,22.64634493,797730,264578,1175471,1107580,1072554,1009084,584669,386724,42765,12007,2071,863154,387312,42826,12041,2079,251,29475597395.0,0.007684323,29473145328.0,23448303743.0,16273415173.0,29869251850.0,29652842925.0,29199354980.0,23488682053.0,18258995365.0,29871671401.0,28502584367.0,29871599453.0,29773092494.0,25667694938.0,18755246744.0,29473145978.0,58131.39759,56381.48571,54343.2012,51051.41396,48975.69307,44353.63793,1062350000000.0,1023950000000.0,962422000000.0,923110000000.0,833905000000.0,846303000000.0,58338.53469,56102.06414,54631.00876,52986.7978,51233.85674,49143.99974,46455.00175,43632.19979,1099390000000.0,1057210000000.0,1029490000000.0,998473000000.0,965273000000.0,925429000000.0,873657000000.0,818924000000.0,63564.91913,55432.26172
2021-10-17,99633,9510,33962038,25940591,16493974,7176738,105769,10274,893000000000.0,417000000000.0,33846540501,17070242.66,18773341.65,18481829.42,17436762.48,11056378.19,18839898.9,18803272.84,18612021.56,17851809.21,16147805.98,18843291.38,18837070.9,18779734.83,18510222.52,17500534.86,15644079.16,11190124.28,18662526.22,17251019.06,18846518.79,111000000000.0,18839898.9,22.64951639,799550,265514,1177761,1109797,1074758,1011265,586368,388298,42805,12017,2070,865094,388356,42852,12041,2078,247,29521406143.0,0.007719457,29519576511.0,23493564242.0,16574175150.0,29915081529.0,29697335291.0,29243311726.0,23546568441.0,18354692075.0,29917508311.0,28545850496.0,29917436224.0,29818681940.0,25713244493.0,18798393768.0,29519577161.0,58850.02254,56956.5487,55299.47789,51942.85268,49418.56514,44635.9585,1073270000000.0,1042040000000.0,978847000000.0,931538000000.0,839265000000.0,846596000000.0,59280.90167,57022.7135,55502.29234,53765.73474,51874.61667,49615.43644,46746.30143,43806.66184,1117540000000.0,1074780000000.0,1046070000000.0,1013270000000.0,977440000000.0,934387000000.0,879205000000.0,822257000000.0,64680.54644,56144.1031
2021-10-18,99626,9502,33984947,25972845,16520898,7191814,106048,10325,900000000000.0,420000000000.0,33908697879,17071350.58,18774249.35,18482739.05,17440578.33,11062590.19,18840820.49,18804192.01,18612940.77,17854649.17,16152069.86,18844220.49,18838038.69,18780967.7,18512490.57,17507403.84,15655060.52,11205984.21,18663854.22,17256138.65,18847443.79,111000000000.0,18840820.49,22.63770563,802544,268195,1180880,1112815,1077700,1014178,589041,390730,42806,11986,2040,867902,390772,42845,12002,2046,248,29058500042.0,0.007793039,29057072986.0,22968643892.0,16491460002.0,29769569680.0,29550800692.0,29095616616.0,23423158197.0,18225640429.0,29771989794.0,28400729296.0,29771917641.0,29672591960.0,25562716924.0,18773631722.0,29057073637.0,59899.77034,57725.46654,56249.53526,52909.67362,49897.06902,44912.08327,1087810000000.0,1059920000000.0,997135000000.0,940474000000.0,844501000000.0,846908000000.0,60048.52593,57851.99731,56313.15662,54510.30995,52501.01395,50084.78303,47040.11277,43983.54853,1131910000000.0,1090390000000.0,1061350000000.0,1027310000000.0,989260000000.0,943260000000.0,884778000000.0,825624000000.0,65483.09469,55717.6363
2021-10-19,99610,9505,34009290,26066194,16665683,7289496,108108,10509,934000000000.0,422000000000.0,33967016508,17072228.62,18775265.98,18483803.86,17441972.48,11065949.2,18841803.86,18805200.28,18614000.9,17855975.09,16154211.91,18845210.18,18839271.65,18783555.15,18520404.03,17524953.63,15688962.57,11238058.56,18664708.22,17256718.3,18848412.54,116000000000.0,18841803.86,22.64846801,806640,272153,1184910,1116744,1081542,1017986,592548,393630,42856,11969,2051,871660,393695,42900,11996,2058,249,28939885999.0,0.007938858,28937829265.0,22792980983.0,16306761536.0,29362111442.0,29142408303.0,28689545625.0,23051029473.0,17733512121.0,29364515074.0,27989190193.0,29364442909.0,29264270005.0,25156005034.0,18272173328.0,28937829915.0,60805.76771,58526.17007,57160.80244,53960.05349,50355.44721,45195.21761,1103540000000.0,1077500000000.0,1017060000000.0,949340000000.0,849919000000.0,847285000000.0,60705.0082,58609.44739,57073.79877,55225.32545,53115.01129,50552.75125,47336.70406,44162.99554,1145920000000.0,1105580000000.0,1076360000000.0,1041270000000.0,1001170000000.0,952306000000.0,890504000000.0,829090000000.0,65838.68278,57142.04412
2021-10-20,99638,9505,34122675,26249049,16797721,7363583,109314,10666,960000000000.0,425000000000.0,34030253446,17073391.24,18776035.21,18484405.47,17442283.31,11064736.64,18842720.24,18806033.26,18614658.0,17856561.65,16154892.44,18846158.67,18840337.05,18785406.53,18525717.26,17536704.87,15706886.23,11260955.29,18665832.63,17258540.27,18849343.79,119000000000.0,18842720.24,22.65560145,809129,272704,1187721,1119495,1084245,1020669,595119,395449,42972,11977,2047,866419,384422,41681,11597,1989,245,29082834014.0,0.00795764,29083387308.0,22999593967.0,16497856781.0,29524163131.0,29302672647.0,28847612484.0,23197911586.0,17908317499.0,29526581363.0,28147599299.0,29526501262.0,29416824280.0,25253470538.0,18395171573.0,29083387959.0,62218.81106,59465.38889,58078.56346,55106.55253,50927.00085,45497.39472,1121440000000.0,1094970000000.0,1038800000000.0,960207000000.0,855661000000.0,847857000000.0,61975.88832,59683.66578,58066.31208,56110.3086,53850.66531,51100.39428,47676.92078,44365.5294,1169810000000.0,1125940000000.0,1095190000000.0,1058060000000.0,1015140000000.0,962709000000.0,896981000000.0,832956000000.0,66367.39663,56141.01591
2021-10-21,99640,9500,33967696,25953656,16516349,7199390,106344,10360,906000000000.0,427000000000.0,34093033554,17074303.51,18777145.32,18485834.01,17444557.61,11068018.64,18843652.59,18807082.54,18615993.46,17858339.45,16158684.93,18847047.25,18840903.46,18784082.05,18516585.11,17513877.26,15664320.16,11217506.89,18666919.0,17260383.43,18850268.79,112000000000.0,18843652.59,22.65168119,811978,274338,1190702,1122410,1087134,1023546,597812,397242,43216,12073,2056,877205,397296,43255,12098,2066,254,29048622616.0,0.008005324,29047293634.0,22950455433.0,16828417858.0,29471326174.0,29249018431.0,28792167545.0,23109372982.0,17836268480.0,29473749261.0,28089292869.0,29473677077.0,29372690068.0,25245046592.0,18244887840.0,29047294285.0,63104.50978,60617.95369,58851.60002,56225.4621,51703.81988,45827.14335,1143400000000.0,1109660000000.0,1059930000000.0,975026000000.0,861931000000.0,848774000000.0,63396.4314,60875.27519,59155.80614,57074.80469,54649.81706,51694.00696,48044.45735,44583.16112,1196670000000.0,1148570000000.0,1115880000000.0,1076380000000.0,1030310000000.0,973991000000.0,903979000000.0,837109000000.0,67224.89276,54366.0515
2021-10-22,99645,9495,33875614,25872254,16421961,7138425,105404,10214,883000000000.0,427000000000.0,34151981665,17075122.83,18778083.74,18486694.44,17445089.48,11068869.41,18844640.63,18808039.0,18616896.1,17858986.19,16158645.43,18848020.41,18841722.29,18784002.09,18513089.7,17504257.25,15650840.46,11195515.67,18667772.52,17260956.64,18851256.29,109000000000.0,18844640.63,22.63476144,812724,273624,1191829,1123415,1088085,1024469,598431,397107,43110,12108,2041,878096,397768,43169,12145,2051,252,29059918962.0,0.007990668,29057723764.0,22940851134.0,16864948658.0,29491928552.0,29269846270.0,28814154581.0,23153020777.0,17830222798.0,29494358422.0,28115816447.0,29494286231.0,29393435409.0,25258073426.0,18311429579.0,29057724415.0,63379.60004,61114.81129,59469.20651,56943.42263,52442.30199,46125.79038,1152820000000.0,1121350000000.0,1073530000000.0,988963000000.0,867591000000.0,849232000000.0,63111.31657,61178.15006,59607.17691,57595.403,55158.93125,52119.38264,48331.51932,44761.84695,1190750000000.0,1154090000000.0,1124290000000.0,1086150000000.0,1039900000000.0,982027000000.0,909424000000.0,840510000000.0,67601.44657,56383.67843
